x,kde_mean,kde_std,ci_lower,ci_upper
2.0,1.5532251987071546e-11,3.843418407915232e-11,2.910643970102644e-19,1.0237861794322437e-10
2.101010101010101,7.769881127764837e-11,1.7492348905629772e-10,3.609607666889251e-18,4.844185644702384e-10
2.202020202020202,3.6483493388756236e-10,7.508195777039677e-10,4.162068206450125e-17,2.2355815085791483e-09
2.303030303030303,1.6066143725354746e-09,3.0371596720031157e-09,4.320768400678442e-16,9.384739538527046e-09
2.404040404040404,6.629701182678413e-09,1.1569645134139492e-08,3.9759572352625216e-15,3.6178930810532855e-08
2.505050505050505,2.561428936149174e-08,4.147337867397861e-08,3.558474128236938e-14,1.3346976401698712e-07
2.606060606060606,9.258138455683003e-08,1.3979816257426173e-07,2.769895427760981e-13,4.61995672851759e-07
2.707070707070707,3.1280718087645595e-07,4.4280659910430287e-07,2.116248447616683e-12,1.4850077022590527e-06
2.808080808080808,9.87226610026496e-07,1.3170888889551067e-06,1.4497361792586276e-11,4.431418480093202e-06
2.909090909090909,2.9083258238034153e-06,3.676335643446338e-06,8.995257136039667e-11,1.2421818269929515e-05
3.0101010101010104,7.992587541908332e-06,9.623158697662092e-06,5.126992232314716e-10,3.260673755412644e-05
3.111111111111111,2.0479941135419723e-05,2.3605187139477643e-05,2.699833993049796e-09,8.08242267549641e-05
3.212121212121212,4.891168311844211e-05,5.4217774796865954e-05,1.3487343259049673e-08,0.00018588435884354137
3.313131313131313,0.00010886334900745921,0.0001165052124368559,6.001367445668331e-08,0.00040077637081973477
3.4141414141414144,0.0002258507168712511,0.00023399933720845935,2.486675140888842e-07,0.0007944457821867994
3.515151515151515,0.0004370502367431264,0.0004388647925350314,9.584461175292318e-07,0.001507239896082757
3.616161616161616,0.0007900121632951453,0.0007678703331680855,3.4890059477474948e-06,0.0025895575243875643
3.717171717171717,0.001337330417662618,0.0012523963641649556,1.166178497019607e-05,0.004184197184612508
3.8181818181818183,0.002129018767056175,0.0019032423109735285,3.5620972404317584e-05,0.006342022964297564
3.919191919191919,0.0032085957916217376,0.002695543980364177,0.00010139228615264834,0.009102205307604812
