# label exp_avg exp_sigma calc_avg calc_avg_rew
0.026454	2.230e-03	1.056e-04	2.566e-03	2.519e-03
0.026910	2.315e-03	1.034e-04	2.561e-03	2.514e-03
0.027366	2.424e-03	1.023e-04	2.556e-03	2.509e-03
0.027822	2.388e-03	1.005e-04	2.551e-03	2.504e-03
0.028278	2.269e-03	1.009e-04	2.546e-03	2.499e-03
0.028734	2.103e-03	9.953e-05	2.541e-03	2.494e-03
0.029190	2.467e-03	9.728e-05	2.536e-03	2.489e-03
0.029646	2.286e-03	9.787e-05	2.531e-03	2.484e-03
0.030102	2.303e-03	9.711e-05	2.526e-03	2.479e-03
0.030558	2.505e-03	9.594e-05	2.520e-03	2.474e-03
0.031014	2.282e-03	9.461e-05	2.515e-03	2.469e-03
0.031470	2.449e-03	9.375e-05	2.510e-03	2.464e-03
0.031927	2.564e-03	9.384e-05	2.505e-03	2.459e-03
0.032383	2.154e-03	9.214e-05	2.500e-03	2.454e-03
0.032839	2.413e-03	9.091e-05	2.495e-03	2.449e-03
0.033295	2.264e-03	9.035e-05	2.490e-03	2.444e-03
0.033751	2.212e-03	9.088e-05	2.485e-03	2.439e-03
0.034207	2.466e-03	8.992e-05	2.479e-03	2.434e-03
0.034663	2.219e-03	8.881e-05	2.474e-03	2.429e-03
0.035119	2.448e-03	8.743e-05	2.469e-03	2.424e-03
0.035575	2.374e-03	8.762e-05	2.464e-03	2.419e-03
0.036031	2.396e-03	8.705e-05	2.459e-03	2.414e-03
0.036487	2.350e-03	8.630e-05	2.453e-03	2.409e-03
0.036943	2.553e-03	8.575e-05	2.448e-03	2.404e-03
0.037400	2.357e-03	8.478e-05	2.443e-03	2.398e-03
0.037856	2.451e-03	8.528e-05	2.438e-03	2.393e-03
0.038312	2.345e-03	8.391e-05	2.432e-03	2.388e-03
0.038768	2.449e-03	8.256e-05	2.427e-03	2.383e-03
0.039224	2.320e-03	8.348e-05	2.422e-03	2.378e-03
0.039680	2.451e-03	8.224e-05	2.416e-03	2.372e-03
0.040136	2.283e-03	8.213e-05	2.411e-03	2.367e-03
0.040592	2.481e-03	8.114e-05	2.405e-03	2.362e-03
0.041048	2.491e-03	8.029e-05	2.400e-03	2.357e-03
0.041504	2.402e-03	8.088e-05	2.394e-03	2.351e-03
0.041960	2.342e-03	7.956e-05	2.389e-03	2.346e-03
0.042644	2.351e-03	5.594e-05	2.381e-03	2.338e-03
0.043557	2.264e-03	5.541e-05	2.369e-03	2.327e-03
0.044469	2.387e-03	5.468e-05	2.358e-03	2.316e-03
0.045381	2.366e-03	5.405e-05	2.347e-03	2.305e-03
0.046293	2.382e-03	5.322e-05	2.335e-03	2.294e-03
0.047205	2.329e-03	5.292e-05	2.324e-03	2.282e-03
0.048117	2.336e-03	5.223e-05	2.312e-03	2.271e-03
0.049029	2.322e-03	5.142e-05	2.300e-03	2.259e-03
0.049942	2.229e-03	5.120e-05	2.288e-03	2.247e-03
0.050854	2.333e-03	5.074e-05	2.275e-03	2.235e-03
0.051766	2.348e-03	5.033e-05	2.263e-03	2.223e-03
0.052678	2.262e-03	4.972e-05	2.250e-03	2.211e-03
0.053590	2.217e-03	4.939e-05	2.238e-03	2.198e-03
0.054502	2.254e-03	4.884e-05	2.225e-03	2.186e-03
0.055414	2.287e-03	4.864e-05	2.212e-03	2.173e-03
0.056326	2.265e-03	4.767e-05	2.198e-03	2.160e-03
0.057238	2.221e-03	4.908e-05	2.185e-03	2.147e-03
0.058151	2.183e-03	4.929e-05	2.171e-03	2.134e-03
0.059063	2.248e-03	4.972e-05	2.158e-03	2.120e-03
0.059975	2.148e-03	5.075e-05	2.144e-03	2.107e-03
0.061115	2.164e-03	4.254e-05	2.126e-03	2.090e-03
0.062483	2.184e-03	4.302e-05	2.105e-03	2.069e-03
0.063851	2.089e-03	4.328e-05	2.084e-03	2.048e-03
0.065219	2.088e-03	4.381e-05	2.062e-03	2.027e-03
0.066587	2.212e-03	4.428e-05	2.041e-03	2.006e-03
0.067955	1.980e-03	4.459e-05	2.019e-03	1.985e-03
0.069324	2.153e-03	4.622e-05	1.997e-03	1.963e-03
0.070692	1.990e-03	4.334e-05	1.975e-03	1.942e-03
0.072060	2.014e-03	4.254e-05	1.952e-03	1.920e-03
0.073428	2.022e-03	4.185e-05	1.930e-03	1.899e-03
0.074796	1.930e-03	4.158e-05	1.908e-03	1.877e-03
0.076164	1.913e-03	4.115e-05	1.886e-03	1.855e-03
0.077532	1.910e-03	4.056e-05	1.864e-03	1.834e-03
0.078900	1.920e-03	4.031e-05	1.841e-03	1.812e-03
0.080268	1.862e-03	4.010e-05	1.819e-03	1.791e-03
0.081864	1.834e-03	3.441e-05	1.794e-03	1.766e-03
0.083688	1.898e-03	3.406e-05	1.765e-03	1.737e-03
0.085512	1.813e-03	3.378e-05	1.736e-03	1.709e-03
0.087336	1.817e-03	3.340e-05	1.707e-03	1.681e-03
0.089160	1.751e-03	3.319e-05	1.678e-03	1.653e-03
0.090984	1.754e-03	3.280e-05	1.650e-03	1.625e-03
0.092808	1.665e-03	3.262e-05	1.622e-03	1.598e-03
0.094632	1.635e-03	3.243e-05	1.594e-03	1.571e-03
0.096456	1.626e-03	3.215e-05	1.567e-03	1.544e-03
0.098280	1.556e-03	3.184e-05	1.540e-03	1.518e-03
0.100103	1.562e-03	3.163e-05	1.513e-03	1.492e-03
0.102155	1.499e-03	2.806e-05	1.483e-03	1.463e-03
0.104435	1.460e-03	2.781e-05	1.451e-03	1.431e-03
0.106715	1.470e-03	2.998e-05	1.419e-03	1.400e-03
0.108994	1.403e-03	3.103e-05	1.388e-03	1.370e-03
0.111274	1.410e-03	2.945e-05	1.358e-03	1.340e-03
0.113554	1.383e-03	2.863e-05	1.328e-03	1.311e-03
0.115833	1.355e-03	2.809e-05	1.299e-03	1.283e-03
0.118113	1.288e-03	2.770e-05	1.270e-03	1.255e-03
0.120392	1.273e-03	2.732e-05	1.242e-03	1.228e-03
0.122900	1.210e-03	2.411e-05	1.212e-03	1.199e-03
0.125635	1.209e-03	2.353e-05	1.181e-03	1.168e-03
0.128370	1.203e-03	2.507e-05	1.150e-03	1.138e-03
0.131105	1.093e-03	2.554e-05	1.121e-03	1.109e-03
0.133841	1.073e-03	2.528e-05	1.092e-03	1.082e-03
0.136576	1.121e-03	2.575e-05	1.065e-03	1.055e-03
0.139311	1.093e-03	2.579e-05	1.038e-03	1.029e-03
0.142046	9.449e-04	2.530e-05	1.013e-03	1.004e-03
0.145008	1.021e-03	2.319e-05	9.862e-04	9.781e-04
0.148199	9.928e-04	2.309e-05	9.587e-04	9.513e-04
0.151389	9.023e-04	2.295e-05	9.324e-04	9.257e-04
0.154580	8.982e-04	2.287e-05	9.073e-04	9.012e-04
0.157770	8.649e-04	2.277e-05	8.832e-04	8.777e-04
0.160960	7.817e-04	2.264e-05	8.602e-04	8.553e-04
0.164151	8.037e-04	2.255e-05	8.382e-04	8.338e-04
0.167568	7.848e-04	2.089e-05	8.156e-04	8.118e-04
0.171214	7.541e-04	2.080e-05	7.926e-04	7.894e-04
0.174860	6.835e-04	2.070e-05	7.707e-04	7.680e-04
0.178505	7.067e-04	2.062e-05	7.497e-04	7.476e-04
0.182150	6.785e-04	2.059e-05	7.297e-04	7.280e-04
0.186023	6.745e-04	2.057e-05	7.092e-04	7.081e-04
0.190123	6.716e-04	2.154e-05	6.885e-04	6.879e-04
0.194224	6.370e-04	2.194e-05	6.687e-04	6.686e-04
0.198324	6.015e-04	2.068e-05	6.496e-04	6.500e-04
0.202424	5.918e-04	2.014e-05	6.313e-04	6.321e-04
0.206523	5.647e-04	1.978e-05	6.135e-04	6.148e-04
0.210850	5.167e-04	1.852e-05	5.954e-04	5.971e-04
0.215405	5.379e-04	1.815e-05	5.771e-04	5.792e-04
0.219960	5.015e-04	1.795e-05	5.593e-04	5.619e-04
0.224514	4.869e-04	1.783e-05	5.420e-04	5.451e-04
0.229067	4.659e-04	1.745e-05	5.253e-04	5.287e-04
0.233849	4.668e-04	1.645e-05	5.082e-04	5.121e-04
0.238857	4.165e-04	1.630e-05	4.909e-04	4.952e-04
0.243865	4.234e-04	1.617e-05	4.742e-04	4.789e-04
0.248873	4.452e-04	1.605e-05	4.579e-04	4.630e-04
0.254108	3.918e-04	1.526e-05	4.415e-04	4.470e-04
0.259571	3.795e-04	1.513e-05	4.249e-04	4.308e-04
0.265032	3.538e-04	1.497e-05	4.089e-04	4.153e-04
0.270494	3.797e-04	1.488e-05	3.935e-04	4.002e-04
0.276182	3.463e-04	1.417e-05	3.781e-04	3.852e-04
0.282097	3.591e-04	1.405e-05	3.627e-04	3.702e-04
0.288012	3.010e-04	1.388e-05	3.479e-04	3.558e-04
0.293926	2.945e-04	1.384e-05	3.338e-04	3.420e-04
0.300067	3.007e-04	1.324e-05	3.198e-04	3.283e-04
0.306434	2.986e-04	1.312e-05	3.059e-04	3.148e-04
0.312801	3.047e-04	1.388e-05	2.927e-04	3.019e-04
0.319394	2.673e-04	1.451e-05	2.795e-04	2.891e-04
0.326214	2.958e-04	1.361e-05	2.666e-04	2.765e-04
0.333033	2.364e-04	1.306e-05	2.543e-04	2.644e-04
0.339851	2.624e-04	1.282e-05	2.425e-04	2.529e-04
0.346895	2.475e-04	1.327e-05	2.308e-04	2.415e-04
0.354165	2.228e-04	1.340e-05	2.192e-04	2.303e-04
0.361434	2.105e-04	1.355e-05	2.082e-04	2.195e-04
0.368930	2.298e-04	1.329e-05	1.972e-04	2.088e-04
0.376651	2.111e-04	1.332e-05	1.864e-04	1.983e-04
0.384597	1.856e-04	1.306e-05	1.757e-04	1.879e-04
0.392769	1.909e-04	1.304e-05	1.652e-04	1.776e-04
0.400940	2.001e-04	1.308e-05	1.551e-04	1.678e-04
0.409335	1.633e-04	1.283e-05	1.452e-04	1.581e-04
0.417956	1.676e-04	1.290e-05	1.355e-04	1.487e-04
0.426575	1.789e-04	1.296e-05	1.262e-04	1.396e-04
0.435419	1.717e-04	1.385e-05	1.172e-04	1.308e-04
0.444487	1.699e-04	1.661e-05	1.083e-04	1.221e-04
0.453780	1.832e-04	1.816e-05	9.966e-05	1.137e-04
0.463297	1.371e-04	1.962e-05	9.133e-05	1.056e-04
0.472811	1.477e-04	2.034e-05	8.351e-05	9.795e-05
0.482549	1.607e-04	2.159e-05	7.590e-05	9.053e-05
0.492511	1.206e-04	2.373e-05	6.831e-05	8.314e-05
