# label	0.026454	0.026910	0.027366	0.027822	0.028278	0.028734	0.029190	0.029646	0.030102	0.030558	0.031014	0.031470	0.031927	0.032383	0.032839	0.033295	0.033751	0.034207	0.034663	0.035119	0.035575	0.036031	0.036487	0.036943	0.037400	0.037856	0.038312	0.038768	0.039224	0.039680	0.040136	0.040592	0.041048	0.041504	0.041960	0.042644	0.043557	0.044469	0.045381	0.046293	0.047205	0.048117	0.049029	0.049942	0.050854	0.051766	0.052678	0.053590	0.054502	0.055414	0.056326	0.057238	0.058151	0.059063	0.059975	0.061115	0.062483	0.063851	0.065219	0.066587	0.067955	0.069324	0.070692	0.072060	0.073428	0.074796	0.076164	0.077532	0.078900	0.080268	0.081864	0.083688	0.085512	0.087336	0.089160	0.090984	0.092808	0.094632	0.096456	0.098280	0.100103	0.102155	0.104435	0.106715	0.108994	0.111274	0.113554	0.115833	0.118113	0.120392	0.122900	0.125635	0.128370	0.131105	0.133841	0.136576	0.139311	0.142046	0.145008	0.148199	0.151389	0.154580	0.157770	0.160960	0.164151	0.167568	0.171214	0.174860	0.178505	0.182150	0.186023	0.190123	0.194224	0.198324	0.202424	0.206523	0.210850	0.215405	0.219960	0.224514	0.229067	0.233849	0.238857	0.243865	0.248873	0.254108	0.259571	0.265032	0.270494	0.276182	0.282097	0.288012	0.293926	0.300067	0.306434	0.312801	0.319394	0.326214	0.333033	0.339851	0.346895	0.354165	0.361434	0.368930	0.376651	0.384597	0.392769	0.400940	0.409335	0.417956	0.426575	0.435419	0.444487	0.453780	0.463297	0.472811	0.482549	0.492511
frame_2293	1.00000000	0.99824273	0.99648530	0.99472746	0.99296899	0.99120956	0.98944896	0.98768698	0.98592328	0.98415766	0.98238989	0.98061966	0.97884678	0.97707096	0.97529192	0.97350947	0.97172334	0.96993322	0.96813894	0.96634022	0.96453679	0.96272841	0.96091482	0.95909578	0.95727103	0.95544031	0.95360338	0.95175998	0.94990990	0.94805281	0.94618849	0.94431674	0.94243722	0.94054976	0.93865403	0.93579449	0.93195057	0.92806920	0.92414834	0.92018595	0.91618005	0.91212859	0.90802956	0.90388093	0.89968069	0.89542681	0.89111725	0.88675005	0.88232313	0.87783447	0.87328207	0.86866390	0.86397816	0.85922561	0.85440852	0.84829998	0.84084784	0.83327015	0.82557471	0.81776936	0.80986195	0.80186034	0.79377234	0.78560577	0.77736850	0.76906839	0.76071326	0.75231098	0.74386935	0.73539627	0.72548169	0.71412735	0.70276592	0.69141602	0.68009617	0.66882074	0.65759702	0.64643163	0.63533128	0.62430257	0.61335220	0.60113508	0.58769804	0.57441859	0.56130965	0.54838449	0.53565592	0.52313713	0.51084107	0.49878100	0.48579959	0.47198723	0.45854879	0.44549409	0.43283320	0.42057561	0.40873141	0.39731056	0.38542698	0.37321239	0.36161786	0.35064951	0.34029311	0.33053153	0.32134755	0.31212899	0.30298129	0.29451600	0.28670754	0.27953022	0.27256295	0.26587258	0.25982918	0.25437239	0.24944170	0.24497662	0.24070155	0.23661106	0.23286913	0.22941141	0.22617362	0.22294042	0.21965620	0.21639284	0.21307438	0.20950921	0.20565622	0.20163779	0.19742362	0.19279308	0.18770322	0.18236985	0.17683591	0.17092310	0.16466369	0.15833181	0.15177418	0.14507850	0.13856384	0.13232232	0.12623360	0.12037985	0.11501052	0.11003029	0.10552368	0.10151735	0.09802135	0.09511223	0.09267193	0.09065051	0.08901818	0.08764012	0.08644554	0.08536821	0.08433046	0.08329402	0.08222644	0.08112763	
frame_2294	1.00000000	0.99825516	0.99651016	0.99476474	0.99301869	0.99127167	0.98952348	0.98777390	0.98602259	0.98426934	0.98251394	0.98075606	0.97899551	0.97723202	0.97546528	0.97369511	0.97192124	0.97014336	0.96836129	0.96657475	0.96478349	0.96298724	0.96118576	0.95937879	0.95756608	0.95574737	0.95392241	0.95209094	0.95025276	0.94840753	0.94655503	0.94469506	0.94282727	0.94095149	0.93906740	0.93622524	0.93240430	0.92854571	0.92464740	0.92070734	0.91672351	0.91269387	0.90861639	0.90448904	0.90030979	0.89607659	0.89178741	0.88744026	0.88303306	0.87856378	0.87403039	0.86943088	0.86476340	0.86002871	0.85522906	0.84914162	0.84171375	0.83415905	0.82648522	0.81869997	0.81081106	0.80282621	0.79475313	0.78659952	0.77837316	0.77008176	0.76173304	0.75333476	0.74489461	0.73642036	0.72650093	0.71513622	0.70375901	0.69238765	0.68104040	0.66973144	0.65846801	0.64725671	0.63610424	0.62501715	0.61400213	0.60170475	0.58816912	0.57478114	0.56155367	0.54849993	0.53563269	0.52296506	0.51050996	0.49828059	0.48510125	0.47105954	0.45737840	0.44406833	0.43114009	0.41860383	0.40647033	0.39475023	0.38253202	0.36994588	0.35796927	0.34660961	0.33585449	0.32568868	0.31609687	0.30643949	0.29682417	0.28789452	0.27962778	0.27200113	0.26456937	0.25740522	0.25091030	0.24502805	0.23970176	0.23487476	0.23025843	0.22585871	0.22186255	0.21820820	0.21483395	0.21152504	0.20823895	0.20505636	0.20190395	0.19860280	0.19512190	0.19157219	0.18792130	0.18397580	0.17970018	0.17527547	0.17073453	0.16593127	0.16089480	0.15584599	0.15066262	0.14541668	0.14035892	0.13555975	0.13092406	0.12650752	0.12248811	0.11878322	0.11544222	0.11246171	0.10982026	0.10754542	0.10551660	0.10366884	0.10196499	0.10026707	0.09850918	0.09664639	0.09462834	0.09247743	0.09017449	0.08776010	
frame_2295	1.00000000	0.99844922	0.99689823	0.99534675	0.99379451	0.99224115	0.99068641	0.98913004	0.98757165	0.98601101	0.98444785	0.98288179	0.98131263	0.97974003	0.97816366	0.97658329	0.97499861	0.97340927	0.97181505	0.97021563	0.96861070	0.96699998	0.96538318	0.96375998	0.96213011	0.96049327	0.95884916	0.95719749	0.95553799	0.95387031	0.95219418	0.95050935	0.94881545	0.94711226	0.94539940	0.94281149	0.93932446	0.93579366	0.93221671	0.92859124	0.92491492	0.92118536	0.91740022	0.91355713	0.90965375	0.90568769	0.90165660	0.89755815	0.89339019	0.88915325	0.88484943	0.88048085	0.87604962	0.87155786	0.86700767	0.86124101	0.85421074	0.84706692	0.83981667	0.83246711	0.82502544	0.81749880	0.80989432	0.80221913	0.79448042	0.78668533	0.77884101	0.77095465	0.76303333	0.75508428	0.74578480	0.73513327	0.72446345	0.71378206	0.70309582	0.69241149	0.68173580	0.67107544	0.66043724	0.64982786	0.63925410	0.62740971	0.61432368	0.60132894	0.58843859	0.57566549	0.56302053	0.55051467	0.53815868	0.52596363	0.51274786	0.49858460	0.48470467	0.47112691	0.45787045	0.44495375	0.43239158	0.42018789	0.40737416	0.39405158	0.38122704	0.36890399	0.35708628	0.34577765	0.33498175	0.32398242	0.31288207	0.30241607	0.29256581	0.28331255	0.27411433	0.26506194	0.25668862	0.24895749	0.24182739	0.23525727	0.22888398	0.22274632	0.21713870	0.21200798	0.20730584	0.20277768	0.19842384	0.19440619	0.19066198	0.18698959	0.18337895	0.17995031	0.17665882	0.17332853	0.16993969	0.16661331	0.16333625	0.15997132	0.15651063	0.15308354	0.14957965	0.14601501	0.14252316	0.13911585	0.13569620	0.13228766	0.12901522	0.12578729	0.12261778	0.11952097	0.11650922	0.11366650	0.11091287	0.10825361	0.10575771	0.10335831	0.10106122	0.09888459	0.09685491	0.09503352	0.09332968	0.09166786	
frame_2296	1.00000000	0.99838913	0.99677806	0.99516647	0.99355411	0.99194059	0.99032567	0.98870906	0.98709040	0.98546942	0.98384586	0.98221935	0.98058964	0.97895642	0.97731934	0.97567816	0.97403256	0.97238220	0.97072684	0.96906615	0.96739983	0.96572758	0.96404910	0.96236408	0.96067222	0.95897322	0.95726678	0.95555261	0.95383042	0.95209986	0.95036065	0.94861253	0.94685513	0.94508821	0.94331140	0.94062712	0.93701074	0.93334957	0.92964115	0.92588307	0.92207293	0.91820831	0.91428680	0.91030598	0.90626344	0.90215675	0.89798350	0.89374132	0.88942799	0.88504410	0.88059187	0.87607353	0.87149128	0.86684738	0.86214404	0.85618466	0.84892156	0.84154356	0.83405815	0.82647284	0.81879519	0.81103273	0.80319296	0.79528338	0.78731157	0.77928504	0.77121132	0.76309797	0.75495246	0.74678239	0.73722954	0.72629494	0.71534933	0.70439980	0.69345342	0.68251734	0.67159864	0.66070439	0.64984176	0.63901781	0.62823968	0.61617803	0.60286693	0.58966501	0.57658607	0.56364356	0.55084857	0.53821218	0.52574531	0.51345918	0.50016621	0.48594646	0.47203917	0.45846344	0.44523862	0.43238343	0.41991250	0.40782871	0.39517585	0.38206086	0.36947767	0.35742785	0.34591337	0.33493608	0.32449775	0.31390809	0.30327094	0.29329068	0.28394406	0.27520774	0.26656816	0.25811177	0.25033265	0.24318766	0.23662950	0.23061094	0.22479099	0.21919591	0.21408168	0.20938854	0.20506418	0.20086421	0.19677424	0.19293369	0.18927507	0.18559449	0.18187336	0.17823487	0.17463902	0.17089665	0.16698805	0.16306637	0.15913635	0.15505156	0.15082102	0.14662504	0.14235333	0.13805513	0.13392215	0.12998937	0.12616851	0.12251910	0.11920225	0.11613737	0.11335251	0.11087566	0.10872187	0.10692072	0.10538361	0.10407844	0.10298907	0.10202982	0.10114397	0.10027713	0.09937270	0.09839840	0.09733277	0.09620303	
frame_2297	1.00000000	0.99848019	0.99696023	0.99543986	0.99391887	0.99239695	0.99087388	0.98934945	0.98782334	0.98629534	0.98476523	0.98323270	0.98169757	0.98015955	0.97861836	0.97707383	0.97552566	0.97397358	0.97241741	0.97085687	0.96929170	0.96772166	0.96614650	0.96456597	0.96297982	0.96138781	0.95978969	0.95818521	0.95657415	0.95495620	0.95333114	0.95169876	0.95005874	0.94841091	0.94675494	0.94425531	0.94089176	0.93749137	0.93405212	0.93057202	0.92704910	0.92348134	0.91986679	0.91620343	0.91248929	0.90872236	0.90490064	0.90102220	0.89708499	0.89308703	0.88902635	0.88490094	0.88070901	0.87645104	0.87212884	0.86663861	0.85992683	0.85308623	0.84612305	0.83904353	0.83185397	0.82456063	0.81716976	0.80968758	0.80212042	0.79447452	0.78675613	0.77897155	0.77112700	0.76322880	0.75395474	0.74328956	0.73256797	0.72180485	0.71101499	0.70021015	0.68939694	0.67858144	0.66776986	0.65696828	0.64618286	0.63407635	0.62066823	0.60731781	0.59403696	0.58083794	0.56773253	0.55473288	0.54185092	0.52909889	0.51523473	0.50031921	0.48563741	0.47120538	0.45703942	0.44315520	0.42956908	0.41629724	0.40229254	0.38766780	0.37354226	0.35993414	0.34684614	0.33427877	0.32223241	0.30990419	0.29741467	0.28560770	0.27448407	0.26404450	0.25369694	0.24355055	0.23420526	0.22562883	0.21778884	0.21065300	0.20384868	0.19745237	0.19178897	0.18679752	0.18241652	0.17840640	0.17477704	0.17165193	0.16895194	0.16651145	0.16430414	0.16236193	0.16060213	0.15887366	0.15710760	0.15532685	0.15348892	0.15147413	0.14921993	0.14675873	0.14399836	0.14093559	0.13768198	0.13425803	0.13057854	0.12669261	0.12278465	0.11880355	0.11482689	0.11092896	0.10719245	0.10380065	0.10072549	0.09800750	0.09573607	0.09386714	0.09239012	0.09124942	0.09037536	0.08970854	0.08916750	0.08868733	
frame_2298	1.00000000	0.99861431	0.99722847	0.99584226	0.99445546	0.99306778	0.99167901	0.99028895	0.98889730	0.98750385	0.98610839	0.98471063	0.98331040	0.98190743	0.98050144	0.97909226	0.97767964	0.97626329	0.97484304	0.97341864	0.97198983	0.97055639	0.96911807	0.96767464	0.96622587	0.96477151	0.96331134	0.96184510	0.96037261	0.95889355	0.95740773	0.95591493	0.95441487	0.95290735	0.95139210	0.94910428	0.94602461	0.94290986	0.93975809	0.93656741	0.93333595	0.93006179	0.92674305	0.92337781	0.91996420	0.91650031	0.91298423	0.90941411	0.90578801	0.90210404	0.89836030	0.89455491	0.89068614	0.88675435	0.88276113	0.87768571	0.87147638	0.86514258	0.85868981	0.85212351	0.84544922	0.83867242	0.83179858	0.82483317	0.81778171	0.81064969	0.80344259	0.79616592	0.78882513	0.78142576	0.77272641	0.76270697	0.75261755	0.74247117	0.73228080	0.72205679	0.71180503	0.70153095	0.69124011	0.68093792	0.67062991	0.65903337	0.64615716	0.63330083	0.62047499	0.60769060	0.59495818	0.58228858	0.56969245	0.55718075	0.54352755	0.52877853	0.51419709	0.49979961	0.48560269	0.47162230	0.45787508	0.44437754	0.43005576	0.41500556	0.40036795	0.38616286	0.37239756	0.35907747	0.34620788	0.33292497	0.31934096	0.30636807	0.29401448	0.28228825	0.27052019	0.25882145	0.24788689	0.23769732	0.22823336	0.21947581	0.21097657	0.20283137	0.19546964	0.18884250	0.18290041	0.17734461	0.17221357	0.16772298	0.16380735	0.16026005	0.15707772	0.15434544	0.15198172	0.14982341	0.14782143	0.14600208	0.14430295	0.14259866	0.14082183	0.13896990	0.13694569	0.13471848	0.13233544	0.12977644	0.12694838	0.12386602	0.12065438	0.11724604	0.11367841	0.11000929	0.10631006	0.10276033	0.09933479	0.09609677	0.09318559	0.09058199	0.08833925	0.08649405	0.08508367	0.08411976	0.08345264	0.08293726	
frame_2299	1.00000000	0.99865149	0.99730284	0.99595382	0.99460422	0.99325375	0.99190221	0.99054940	0.98919501	0.98783886	0.98648072	0.98512032	0.98375748	0.98239193	0.98102341	0.97965175	0.97827668	0.97689795	0.97551537	0.97412868	0.97273766	0.97134206	0.96994166	0.96853622	0.96712550	0.96570928	0.96428731	0.96285937	0.96142526	0.95998467	0.95853741	0.95708327	0.95562196	0.95415331	0.95267701	0.95044784	0.94744677	0.94441109	0.94133889	0.93822832	0.93507752	0.93188459	0.92864769	0.92536492	0.92203444	0.91865436	0.91522279	0.91173792	0.90819782	0.90460063	0.90094449	0.89722752	0.89344803	0.88960635	0.88570401	0.88074318	0.87467266	0.86847892	0.86216725	0.85574291	0.84921122	0.84257748	0.83584697	0.82902495	0.82211676	0.81512769	0.80806301	0.80092805	0.79372806	0.78646839	0.77793036	0.76809273	0.75818193	0.74821053	0.73819105	0.72813350	0.71804368	0.70792694	0.69778875	0.68763447	0.67746954	0.66602810	0.65331682	0.64061746	0.62794050	0.61529675	0.60269658	0.59015070	0.57766961	0.56526413	0.55171758	0.53707314	0.52258446	0.50826837	0.49414195	0.48022164	0.46652455	0.45306767	0.43877979	0.42375497	0.40913195	0.39493162	0.38116269	0.36783208	0.35494660	0.34164242	0.32803291	0.31503382	0.30265557	0.29090848	0.27912472	0.26741868	0.25648844	0.24631692	0.23688680	0.22818097	0.21975803	0.21171972	0.20449292	0.19802787	0.19227409	0.18694320	0.18207647	0.17787824	0.17428104	0.17108909	0.16829503	0.16596148	0.16399943	0.16225456	0.16066780	0.15923820	0.15789266	0.15650584	0.15499207	0.15332410	0.15139957	0.14917131	0.14667412	0.14388081	0.14068286	0.13708929	0.13324268	0.12905819	0.12457417	0.11986092	0.11500805	0.11025190	0.10556006	0.10102182	0.09683939	0.09299149	0.08956620	0.08663771	0.08428530	0.08255619	0.08123455	0.08011760	
frame_2300	1.00000000	0.99866594	0.99733174	0.99599717	0.99466203	0.99332601	0.99198893	0.99065057	0.98931064	0.98796895	0.98662528	0.98527935	0.98393097	0.98257989	0.98122585	0.97986867	0.97850808	0.97714383	0.97577574	0.97440355	0.97302703	0.97164594	0.97026004	0.96886911	0.96747292	0.96607122	0.96466379	0.96325039	0.96183082	0.96040478	0.95897208	0.95753251	0.95608577	0.95463170	0.95316999	0.95096272	0.94799087	0.94498446	0.94194156	0.93886033	0.93573891	0.93257541	0.92936798	0.92611473	0.92281382	0.91946335	0.91606146	0.91260631	0.90909599	0.90552864	0.90190240	0.89821540	0.89446593	0.89065431	0.88678204	0.88185873	0.87583305	0.86968383	0.86341621	0.85703534	0.85054641	0.84395458	0.83726500	0.83048282	0.82361321	0.81666136	0.80963241	0.80253155	0.79536390	0.78813468	0.77962961	0.76982601	0.75994509	0.74999907	0.74000018	0.72995815	0.71987857	0.70976659	0.69962747	0.68946636	0.67928848	0.66782491	0.65507929	0.64233496	0.62960197	0.61689073	0.60421119	0.59157366	0.57898822	0.56646530	0.55277408	0.53795306	0.52326803	0.50873555	0.49437250	0.48019505	0.46622009	0.45246435	0.43782876	0.42240129	0.40734599	0.39268375	0.37842415	0.36457503	0.35114417	0.33722689	0.32293192	0.30921627	0.29609178	0.28357018	0.27093461	0.25829820	0.24641288	0.23526625	0.22484565	0.21513865	0.20565247	0.19649384	0.18815268	0.18058717	0.17375473	0.16732348	0.16134927	0.15610039	0.15151961	0.14738043	0.14369624	0.14058343	0.13796366	0.13567439	0.13368359	0.13201899	0.13061038	0.12934316	0.12815607	0.12702157	0.12585666	0.12462139	0.12331267	0.12188772	0.12027019	0.11845241	0.11649335	0.11433501	0.11198187	0.10946155	0.10681244	0.10415449	0.10146059	0.09877299	0.09620453	0.09373296	0.09139979	0.08923843	0.08728483	0.08558463	0.08402563	0.08252376	
frame_2301	1.00000000	0.99865075	0.99730136	0.99595160	0.99460126	0.99325005	0.99189778	0.99054422	0.98918910	0.98783221	0.98647334	0.98511221	0.98374863	0.98238235	0.98101310	0.97964071	0.97826492	0.97688546	0.97550216	0.97411476	0.97272302	0.97132671	0.96992560	0.96851945	0.96710802	0.96569110	0.96426844	0.96283981	0.96140500	0.95996373	0.95851579	0.95706097	0.95559899	0.95412966	0.95265270	0.95042254	0.94742017	0.94438321	0.94130976	0.93819796	0.93504595	0.93185184	0.92861378	0.92532989	0.92199832	0.91861717	0.91518457	0.91169870	0.90815764	0.90455952	0.90090248	0.89718467	0.89340436	0.88956190	0.88565881	0.88069707	0.87462548	0.86843068	0.86211791	0.85569242	0.84915952	0.84252447	0.83579252	0.82896892	0.82205898	0.81506795	0.80800109	0.80086372	0.79366103	0.78639837	0.77785645	0.76801377	0.75809724	0.74811937	0.73809262	0.72802689	0.71792784	0.70780065	0.69765065	0.68748302	0.67730303	0.66584244	0.65310683	0.64037966	0.62767107	0.61499156	0.60235120	0.58976036	0.57722924	0.56476834	0.55115424	0.53642770	0.52184764	0.50743029	0.49319221	0.47914924	0.46531794	0.45171473	0.43725400	0.42202557	0.40717992	0.39273731	0.37870634	0.36509385	0.35190661	0.33825699	0.32425373	0.31083471	0.29801028	0.28579068	0.27347648	0.26117924	0.24963017	0.23881506	0.22871948	0.21932918	0.21016628	0.20133347	0.19330163	0.18602786	0.17946856	0.17330292	0.16758239	0.16256067	0.15817938	0.15421902	0.15068921	0.14769807	0.14516744	0.14293660	0.14096971	0.13929215	0.13783451	0.13647904	0.13516115	0.13385668	0.13247501	0.13097242	0.12935307	0.12757470	0.12554785	0.12326186	0.12078957	0.11805630	0.11506527	0.11184729	0.10844603	0.10501004	0.10150017	0.09797094	0.09457160	0.09127438	0.08815077	0.08527790	0.08274186	0.08062351	0.07875690	0.07700358	
frame_2302	1.00000000	0.99867571	0.99735127	0.99602647	0.99470110	0.99337486	0.99204756	0.99071899	0.98938886	0.98805697	0.98672312	0.98538701	0.98404848	0.98270726	0.98136309	0.98001580	0.97866512	0.97731080	0.97595266	0.97459044	0.97322391	0.97185284	0.97047699	0.96909613	0.96771003	0.96631846	0.96492119	0.96351798	0.96210864	0.96069286	0.95927045	0.95784121	0.95640485	0.95496118	0.95350992	0.95131840	0.94836772	0.94538264	0.94236129	0.93930181	0.93620234	0.93306102	0.92987601	0.92664543	0.92336743	0.92004015	0.91666171	0.91323030	0.90974402	0.90620101	0.90259942	0.89893740	0.89521325	0.89142727	0.88758095	0.88269053	0.87670492	0.87059640	0.86437008	0.85803106	0.85158451	0.84503556	0.83838930	0.83165085	0.82482538	0.81791800	0.81093384	0.80387804	0.79675570	0.78957200	0.78112026	0.77137782	0.76155821	0.75167358	0.74173606	0.73175535	0.72173703	0.71168628	0.70160835	0.69150841	0.68139170	0.66999696	0.65732784	0.64466005	0.63200369	0.61936917	0.60676649	0.59420595	0.58169769	0.56925214	0.55564629	0.54091876	0.52632765	0.51188959	0.49762149	0.48353959	0.46966085	0.45600204	0.44147232	0.42615997	0.41122100	0.39667635	0.38253544	0.36880597	0.35549554	0.34170801	0.32755201	0.31397570	0.30099067	0.28860840	0.27612030	0.26363829	0.25190430	0.24090462	0.23062529	0.22105257	0.21169908	0.20266838	0.19444107	0.18697307	0.18021954	0.17384860	0.16790998	0.16266544	0.15805498	0.15384669	0.15004737	0.14677394	0.14394642	0.14138891	0.13906282	0.13700891	0.13516100	0.13338897	0.13163084	0.12988310	0.12804967	0.12610020	0.12406804	0.12192437	0.11958383	0.11705656	0.11444187	0.11168148	0.10880285	0.10584998	0.10287738	0.10002592	0.09727016	0.09465204	0.09227407	0.09010828	0.08817415	0.08646630	0.08497474	0.08370129	0.08255085	0.08145254	
frame_2303	1.00000000	0.99847637	0.99695253	0.99542818	0.99390308	0.99237684	0.99084920	0.98931991	0.98778860	0.98625500	0.98471885	0.98317979	0.98163759	0.98009191	0.97854242	0.97698890	0.97543102	0.97386843	0.97230093	0.97072816	0.96914984	0.96756566	0.96597533	0.96437856	0.96277505	0.96116449	0.95954659	0.95792105	0.95628762	0.95464592	0.95299569	0.95133667	0.94966849	0.94799093	0.94630361	0.94375381	0.94031725	0.93683649	0.93330913	0.92973276	0.92610504	0.92242357	0.91868597	0.91488985	0.91103285	0.90711256	0.90312659	0.89907261	0.89494843	0.89075453	0.88649296	0.88216576	0.87777497	0.87332265	0.86881085	0.86309057	0.85611344	0.84901981	0.84181658	0.83451066	0.82710901	0.81961856	0.81204621	0.80439887	0.79668350	0.78890704	0.78107640	0.77319855	0.76528037	0.75732883	0.74801907	0.73734584	0.72664379	0.71591974	0.70518050	0.69443293	0.68368386	0.67294010	0.66220854	0.65149597	0.64080928	0.62882631	0.61557217	0.60239462	0.58930695	0.57632243	0.56345293	0.55071051	0.53810701	0.52565459	0.51214562	0.49765209	0.48343285	0.46950862	0.45590041	0.44262856	0.42970981	0.41715031	0.40395458	0.39022780	0.37700998	0.36430810	0.35212957	0.34048170	0.32937167	0.31806695	0.30667851	0.29596528	0.28591067	0.27649802	0.26718198	0.25806538	0.24969238	0.24202386	0.23501442	0.22861869	0.22248303	0.21664947	0.21139542	0.20665941	0.20238130	0.19831665	0.19445339	0.19091546	0.18762401	0.18438046	0.18115280	0.17802438	0.17493320	0.17168728	0.16824148	0.16470927	0.16107654	0.15718262	0.15300390	0.14870638	0.14416807	0.13942157	0.13466679	0.12995478	0.12518850	0.12044128	0.11593192	0.11157215	0.10742230	0.10354947	0.10000874	0.09689732	0.09412035	0.09167919	0.08959539	0.08775688	0.08611182	0.08461254	0.08321009	0.08188184	0.08056339	0.07923297	
frame_2304	1.00000000	0.99830948	0.99661873	0.99492744	0.99323535	0.99154205	0.98984727	0.98815075	0.98645209	0.98475101	0.98304724	0.98134039	0.97963022	0.97791639	0.97619854	0.97447644	0.97274972	0.97101805	0.96928118	0.96753877	0.96579050	0.96403605	0.96227512	0.96050739	0.95873255	0.95695028	0.95516027	0.95336221	0.95155582	0.94974072	0.94791662	0.94608325	0.94424023	0.94238731	0.94052411	0.93770947	0.93391778	0.93007951	0.92619211	0.92225306	0.91825987	0.91421003	0.91010103	0.90593035	0.90169549	0.89739393	0.89302316	0.88858070	0.88406427	0.87947451	0.87481378	0.87008446	0.86528889	0.86042948	0.85550856	0.84927457	0.84167839	0.83396392	0.82613913	0.81821202	0.81019064	0.80208300	0.79389709	0.78564091	0.77732252	0.76894992	0.76053112	0.75207418	0.74358706	0.73507784	0.72513308	0.71375631	0.70237531	0.69099782	0.67963158	0.66828437	0.65696397	0.64567810	0.63443459	0.62324116	0.61210562	0.59965715	0.58593629	0.57234698	0.55890432	0.54562295	0.53251481	0.51959183	0.50686571	0.49434851	0.48083490	0.46641573	0.45235349	0.43866870	0.42538212	0.41251390	0.40007954	0.38808145	0.37557609	0.36268255	0.35038471	0.33868305	0.32757847	0.31707175	0.30716357	0.29720587	0.28731072	0.27813682	0.26965509	0.26183632	0.25422275	0.24690242	0.24030207	0.23436851	0.22904379	0.22426995	0.21976429	0.21553950	0.21176757	0.20837550	0.20530008	0.20234353	0.19946814	0.19673787	0.19407127	0.19129300	0.18836258	0.18535681	0.18223166	0.17880340	0.17503444	0.17107322	0.16693649	0.16247298	0.15768837	0.15279474	0.14767308	0.14238552	0.13717811	0.13210771	0.12706516	0.12212747	0.11751592	0.11311957	0.10897260	0.10511015	0.10155349	0.09837291	0.09544276	0.09273374	0.09027138	0.08793998	0.08569658	0.08355322	0.08155673	0.07978769	0.07815661	0.07657867	
frame_2305	1.00000000	0.99813514	0.99627005	0.99440440	0.99253791	0.99067018	0.98880092	0.98692985	0.98505656	0.98318078	0.98130223	0.97942049	0.97753532	0.97564637	0.97375327	0.97185578	0.96995353	0.96804616	0.96613343	0.96421497	0.96229047	0.96035960	0.95842203	0.95647745	0.95452552	0.95256593	0.95059836	0.94862248	0.94663800	0.94464453	0.94264178	0.94062947	0.93860720	0.93657471	0.93453162	0.93144651	0.92729297	0.92309137	0.91883907	0.91453350	0.91017208	0.90575221	0.90127132	0.89672680	0.89211608	0.88743655	0.88268562	0.87786075	0.87295959	0.86798298	0.86293364	0.85781430	0.85262765	0.84737644	0.84206338	0.83533924	0.82715586	0.81885636	0.81044991	0.80194570	0.79335298	0.78468094	0.77593877	0.76713565	0.75828084	0.74938354	0.74045294	0.73149831	0.72252878	0.71355365	0.70308775	0.69114647	0.67923482	0.66736115	0.65553385	0.64376135	0.63205204	0.62041429	0.60885657	0.59738723	0.58601472	0.57334701	0.55944241	0.54573357	0.53223685	0.51896745	0.50593601	0.49315282	0.48062797	0.46837186	0.45521263	0.44125784	0.42773841	0.41467204	0.40207668	0.38996966	0.37836260	0.36725156	0.35576676	0.34403199	0.33294433	0.32249354	0.31266976	0.30346299	0.29486314	0.28630465	0.27788577	0.27015722	0.26307538	0.25659655	0.25032468	0.24431389	0.23888970	0.23398850	0.22954601	0.22549798	0.22158178	0.21777343	0.21420032	0.21078975	0.20749188	0.20409803	0.20055862	0.19697266	0.19327863	0.18927316	0.18493690	0.18044119	0.17578661	0.17077104	0.16540408	0.15994101	0.15444119	0.14875484	0.14295400	0.13731625	0.13171718	0.12625680	0.12120702	0.11659878	0.11230909	0.10839301	0.10499931	0.10200121	0.09937411	0.09708155	0.09507284	0.09332605	0.09170502	0.09012599	0.08857759	0.08697675	0.08528426	0.08353031	0.08179086	0.08017784	0.07863924	0.07712159	
