NM1,NM2,NM3,RMSD
-0.14669800221418058,-0.09732032652213107,0.18416969039234377,3.244045625920268
-0.14664179785012432,-0.07303149574622393,0.15097127974350846,3.0091263062694766
-0.2077826223005574,-0.11761625800958941,0.11685844966464837,3.295043945386201
-0.18378188767048262,-0.060717519020644935,0.16077569755276094,3.040859988251459
-0.16093361265203543,-0.04105615467398933,0.19788102579237057,3.19300513009019
-0.1666517071650454,-0.053012405517699215,0.1781836458435139,3.042325135052505
-0.17885383999173046,-0.062351209715736086,0.2143992215267593,3.3778431286737205
-0.1591951877719099,-0.059247211536315694,0.13927465093123167,2.72606181264524
-0.16116027920390713,-0.017563891408717506,0.10951330028128671,2.562425027717786
-0.09363294858789388,-0.02479711103823125,0.12943020943024233,2.2487486414582314
-0.05923514747474181,-0.0011049223481151098,0.1300622052078884,2.04453857281534
-0.11888064326286851,-0.03768196639711111,0.14497108664534694,2.5391175085531748
-0.07277601911095569,-0.08981049036784966,0.18798552265309748,2.824409578423057
-0.08847882351255872,-0.06638296219874514,0.16018113675688261,2.4847769732450367
-0.05120215411787936,-0.050311330459052984,0.172664882951922,2.471254444392043
-0.1164744613830372,-0.019960011478321882,0.11420955457372031,2.22809190031714
-0.1365890975317903,-0.03330023314703899,0.12081826007934492,2.4281832336787192
-0.07927769751440815,-0.05363115412007496,0.1681101208864845,2.5735008616125468
-0.10931749727775315,-0.029989568142589292,0.15545328272494743,2.4876085446370046
-0.12752904101750762,-0.038084359066327046,0.18988769463893745,3.0755636963466997
-0.07270099616827323,-0.020562037139160327,0.1659226039174179,2.622538868081193
-0.14712485197261402,-0.004747779713550941,0.14669416544502356,2.646984353785146
-0.133777912570805,-0.01049910155260311,0.18580546689112948,2.8895929423933397
-0.1519113006930565,-0.05545590263217417,0.17346135859209533,2.854327971349524
-0.1203320094765011,-0.08373773929553277,0.15949442856820112,2.8166112269938797
-0.12184222219233139,-0.046234030537557896,0.1967540816243692,2.9010219419072634
-0.13709696148941833,-0.08469999206064888,0.234717072279823,3.357630968901667
-0.14511765235429563,-0.08646275592129292,0.20818348184320248,3.2544480904960196
-0.13431432778370464,-0.10050759038018234,0.22905252173529164,3.4119714210989014
-0.1469911661176077,-0.0613400658727352,0.1880427334140407,3.1376791527165255
