NM1,NM2,NM3,RMSD
0.2427523746248039,0.17394420555056944,0.5440770401523859,7.86782420807558
0.1957541544642778,0.2466976424870057,0.5226853379289487,7.732621755673637
0.19827772799445012,0.1671084754640532,0.5859208267974324,8.170838332965126
0.1170399077056904,0.16030857292388642,0.5853266920996353,7.919573715913989
0.10919436779717061,0.12351734089809924,0.6154330029148504,8.004782817390172
-0.029426475519253845,0.16154186835938,0.5478420805954167,7.449667840509936
-0.0119823069658834,0.3045572464602688,0.461409525610777,7.1944950326528145
-0.06168336161142729,0.3177321391365228,0.4584966397987949,7.29606055199542
0.08194778340608617,0.3161345393548575,0.4923113373979125,7.441100330655567
0.11463971825162912,0.30917404708931095,0.5084675379774656,7.54481195205271
0.14434248552294837,0.2616563139850237,0.5735192724097231,8.090406775253763
0.15409038110320444,0.24181760640666464,0.5279082393083199,7.657159405699741
0.13550125510409267,0.26354825933314174,0.46750920677247054,7.156120090005817
0.1755993709266243,0.25789616010650923,0.5130423075317022,7.5934566653513915
0.14407419412171188,0.24465767432033403,0.49893936663431315,7.447944220902299
0.12615504360727448,0.2313396703046152,0.5078338990452594,7.346899258017391
0.16473415057022844,0.26713887634148414,0.5142108074978885,7.610939190786348
0.14150028937151668,0.2658084548033367,0.5161580106321785,7.714639610433917
0.1978685210286246,0.26758219965962804,0.5330750048815872,8.006973496820624
0.22021396972395277,0.2651310708586433,0.5331117184119345,7.9935327936622045
0.17468731386768027,0.2793757179729654,0.4803328587156885,7.514452843031483
0.15844995885757784,0.26550171678151563,0.45069455542285974,7.007193706901294
0.19049713122796227,0.2801393591812792,0.46767649229557234,7.326128094464978
0.15944275068608288,0.2517163741943387,0.4158270874401566,6.648092631300009
0.1895948075129942,0.17866672878908266,0.40456828345958434,6.4566196062411825
0.1651258518263382,0.11993183833490056,0.4246791706794696,6.1569223962555455
0.14640124658913092,0.13870650401427137,0.4300005629845298,6.397697231140302
0.13845406161733426,0.13609428709191213,0.4178328836606249,6.230224658320701
0.14373552728898803,0.0801486888721681,0.4732350465626687,6.603351221622541
0.04910616700230016,0.11598016914103779,0.4889409866077359,6.7135401233916685
0.13276274102585148,0.08678794097498853,0.5028772124318797,6.772460166551132
0.1355529934742174,0.0011789562509982336,0.555742258767674,7.333835004256147
0.11105700158562161,0.018085675377482995,0.5307712188978685,7.123095600894276
0.021345876221603374,-0.018637841398984133,0.49053114243873,6.440580845157959
-0.01781717181104273,-0.006146723869141724,0.5314971826748375,6.939382639457561
-0.036007890424578935,0.019172145520061065,0.4867046269956926,6.405339108995306
0.004358350805830613,0.026741351912176584,0.5003370988603562,6.619560840755395
0.0591539975684411,0.01797740529107521,0.4620795048105803,6.169911918549605
0.0053352793963944295,0.03199632973970603,0.4933645976402097,6.522551552816458
0.07019336667377646,0.012080792807963321,0.44917501548646854,6.072355653023097
0.11263790316937677,-0.021426868182690087,0.47264606130309256,6.385911159148975
0.11024534623105398,0.041353161612255246,0.46175442326480376,6.162519561143506
0.1113972390938202,0.04099635971343315,0.4241342774062478,5.838537882747992
0.09490311845583206,0.012095582959124187,0.39651865200702774,5.546442895327345
0.11522642188231072,0.000332313883049513,0.41825977756747434,5.7783102390906995
0.10646737744291433,-0.018078945547434822,0.4409004957166213,5.837660531543656
0.11875455048928141,-0.016643907780041933,0.4943265859119524,6.396367459573496
0.1563529047639219,-0.032804542680036824,0.4913909625965458,6.799793667252668
0.12846929314596184,0.03349354583733085,0.43727561598021086,5.910625182673104
0.13269518922969314,0.0018048785670210215,0.5414953449716449,6.945224536953818
0.033850525239867854,-0.002279439911206494,0.471763539156612,6.221233989266326
0.10494761094125721,0.07089669114667253,0.3910922466695481,5.425271710867883
0.16995484127616997,0.07122380413732418,0.426989454163845,6.035628014069623
0.08710884918659269,0.0645592934115679,0.4350881070903181,5.826237140986621
0.11192233189079354,0.02899382976871781,0.38973838925188165,5.571820687311514
0.08315399133664138,0.09042675246942564,0.41838421496613626,5.939333126329003
0.09697278898707434,0.084033490985586,0.440411400530244,6.069187715621224
0.07523183929324126,0.03425531872531672,0.4509877042228562,5.831466618879476
0.08821227652358035,0.13550294832431584,0.43841038319172476,6.262858322030739
0.11679386401739573,0.2148786397642907,0.41048914034308603,6.322524133503065
0.014165843368523128,0.14478822399037064,0.4358554219622259,6.1269534141600985
-0.022716490523037213,0.10674308684427732,0.40620808488426136,5.88836500071642
-0.05827630119936841,0.0627474245251103,0.4343420273940311,6.009758386363834
-0.06275906902600929,0.07220056244860404,0.3868556363929841,5.659818377278998
-0.06699661108861045,0.07376154070720127,0.4359105661687206,6.14142025423203
0.05990225377006036,0.06036329289354901,0.47371578170075884,6.439484630427771
0.0189904354814657,0.009888740738701978,0.4682121392032371,6.187994942888248
0.11477135914149271,-0.009383674310907378,0.47207089376307837,6.3983619794149975
0.03882647727513755,0.006762827722649095,0.44915166548286334,5.961622379147623
0.06386621492342939,-0.015823101701910057,0.48929943705730816,6.358523291610229
0.05209928652824517,-0.0019725316737008343,0.4504922048440668,6.006247439369083
0.03208639081797653,0.05558556620483138,0.466035559640519,6.084559518804146
0.0072367525196731074,0.04349330945540778,0.40834736663202104,5.507236219576755
0.05527575787714707,0.007028279883032213,0.3677961242468391,5.13424503513858
0.08498559688831475,0.019928164625014642,0.33902556971833797,4.774171785796399
0.037628769918826306,0.04800866726921797,0.3157048615170269,4.522704090701055
0.06866798949838829,0.052012588138339706,0.3088218046990908,4.60335671050361
0.1259374832827646,0.08588035725338261,0.22873545170540766,4.141426744965812
0.10674703558744544,0.06258179096300764,0.2162632936561867,3.7900264717286665
-0.005794942041427661,0.01837360137966421,0.24582230439674801,3.935583201989919
0.0813366617802138,0.05225585280486799,0.3330187780656672,4.691169570364069
0.09803173703243084,0.03593229705997989,0.2720486201307751,4.18659825822492
0.15071963309392183,-0.004318874073089921,0.34473017211806545,4.962191192320207
0.10824634962353714,0.023103787575247003,0.3565834296771636,4.948299398977358
0.07854941769558119,0.0421815439699008,0.3162409832304897,4.663648967299107
0.12377797175691649,0.05821940936833042,0.3309498845183517,4.824988284924851
0.11431437554592266,0.03388428387592978,0.309199311788092,4.527617186546634
0.0779269457028596,0.02924437893745403,0.3352860891449143,4.7832639270185195
0.02331072252282327,-0.011632047302418739,0.32815264273353695,4.583306802485274
0.1092408562383464,0.014600998352727986,0.3370980529367743,4.804075774493552
0.12992077141492692,-0.010726263391202726,0.3934907673842589,5.362218939022733
0.18124387381514187,9.073781657220254e-05,0.3918013800958493,5.604337518549378
0.14585978196813043,0.05604367717945471,0.3274786945857375,5.083225118033568
0.11991598571505185,0.02945490924476334,0.4336993082685688,6.060923325061337
0.06890263189256328,0.09485829625938424,0.4727925015366503,6.391248410706586
0.15386854537017272,0.11484177286739265,0.5087305131891815,6.949865231545527
0.054272583637467474,0.16322700423923994,0.5293993706036599,7.428101688331871
0.10284386461475295,0.12094347520811058,0.4412091717505806,6.339394350473238
0.07119538891821951,0.160002443923983,0.45754802723575316,6.627984022511833
0.18282849991275793,0.08864873038648537,0.4925509435386586,6.927971986615398
0.10610010023983561,0.11858976399170516,0.48639100101540284,6.706560453173379
0.15541399726710942,0.07068214889816483,0.5348427795140612,7.309136845388997
