# Result of 'intser'
# Date/time = Wed Aug 31 13:30:49 CEST 2022
# Data set list (full path) = C:\Users\courtade\AppData\Local\Temp\topspin-dataset-list-5509317983641736312.txt
# Region to calibrate = 0
# Value of region to calibrate = 1.0
# Global scaling = yes

# --- Integral info --- 
# A 1.0 #regions in PPM
# # low field   high field  bias        slope
#   8.282493223750434  8.244991131991164  -0.0  -0.0  # for region 1
#   8.209051627388531  8.17154953562926  -0.0  -0.0  # for region 2
#   8.041854801628451  7.989508131881137  -0.0  -0.0  # for region 3
#   7.968413205266548  7.936380168555505  -0.0  -0.0  # for region 4
#   0.1985472759391555  -0.06027713817956952  -0.0  -0.0  # for region 5

# Spectrum#; Integral 0; Integral 1; Integral 2; Integral 3; Integral 4;
49;-1.1072539150957654;-8.70102961142979;-16.686186576127152;-2.35866330022201;-369.3557442892066;
50;-0.940817853589267;-8.891142849564215;-16.663369927894504;-1.5697209975713975;-371.5335436435944;
51;-1.4615485686544358;-8.316443741491101;-17.864722468797364;-2.4540271186733427;-375.07237259707466;
52;-0.8329402867317625;-8.638563886059872;-17.852016874992675;-1.7328765644498756;-381.6636845296734;
53;-0.24897523097013935;-8.703758627645353;-18.312627806972685;-2.5122161104486653;-384.0196249823422;
54;-1.7992470530757874;-9.270543958813075;-18.799572758446903;-2.4663033735797426;-385.117913363605;
55;-1.3689057471576345;-9.587716836191788;-18.858263262469794;-2.306109381486734;-384.7153834718095;
56;-1.0268373823404768;-8.839768379066767;-20.36559132488679;-2.770177231837453;-389.4072328799572;
57;-1.2040433114119635;-9.780984728242665;-20.693178754880183;-1.6089024901039233;-400.01403247307223;
58;-1.438642474817978;-9.15968507745064;-19.84153755142351;-3.28719379531268;-395.9960717958271;
59;-1.8869284194591687;-10.812302410034686;-20.788664712845684;-3.0073579804293016;-397.06092849471685;
60;-1.6063745722803755;-11.061347963755408;-20.50229875201792;-2.4936404175690905;-400.5757557999305;
61;-1.3696891672737657;-9.75287475086315;-21.96140082919159;-3.199360679835938;-399.0474166567454;
62;-1.3835396648072262;-10.88269239903596;-21.77771718780554;-2.9997797787547564;-406.4297848925758;
63;-2.07564198811052;-11.421689140131651;-21.684509933705385;-3.666256244999528;-405.6101886562001;
64;-1.5741901934307447;-11.754152897698287;-22.943501838569805;-3.1058085975114382;-409.3610474882132;
65;-2.480821320377497;-11.544800218617393;-22.341603247677345;-2.897064765402687;-413.7741190070674;
66;-1.5897160996535062;-12.198170744872144;-22.51882829960206;-2.9528103500284066;-410.9122840891075;
67;-2.015934271669123;-11.786845574324053;-23.93419147651251;-3.0129942872018143;-416.55039642908474;
68;-2.217695178018342;-12.794785876477471;-23.442002545190075;-3.6140409858262643;-417.2676101430081;
69;-2.104603857758049;-13.458100903277224;-24.113026549305808;-3.782449785546454;-419.2047045920139;
70;-1.6972698117385943;-12.976153802024184;-24.824747686288973;-3.7309827851140307;-421.79828412488575;
71;-1.8483088920650645;-12.888439741730444;-25.490554235804517;-4.112072874109322;-422.86890112066084;
72;-3.087153328887784;-13.948961721599632;-25.705222451216674;-3.4637612678328313;-423.937161070559;
73;-1.4451849580870237;-13.492743494066055;-25.56928425627831;-4.841427749234006;-426.07868560610495;
74;-2.2946362864159267;-14.11937780404257;-26.863425199108995;-4.344855983324872;-431.7101030968535;
75;-1.9601923882408023;-13.10151397479608;-25.44825325073083;-4.785452073503312;-433.21399336375305;
76;-2.170747339610153;-14.475694545113585;-26.422510189088005;-4.354209526018492;-434.51588954886716;
77;-2.6537289255362264;-14.097744922111383;-27.254579460698526;-4.773563210591346;-435.81415177500173;
78;-2.591762861815178;-15.935887858653738;-27.57006767639444;-5.05282102181424;-440.2408683749337;
79;-1.4346174226465165;-14.57110524539864;-27.01893841022468;-4.8725967662638325;-443.9971944923715;
80;-1.1971695709757033;-14.433894455421235;-27.264114978930934;-5.072871024991102;-448.40718044632735;
81;-2.6215488647502276;-13.841724461892163;-27.8962338465866;-4.921323030022262;-449.2582251401366;
82;-2.6147577843892127;-14.768989764338592;-29.28066426623453;-4.81876099949602;-449.28423407112587;
83;-2.0303282283540094;-15.127570404485358;-29.208521143398574;-5.005066939239293;-454.78820638123443;
84;-3.564612728294482;-15.698189559292256;-29.702712422513887;-4.857732140643034;-455.7448437693734;
85;-3.2750433811178477;-15.171610335470362;-30.724741332566772;-6.011568092470715;-459.81419865683546;
86;-2.953350107982434;-15.912926863722527;-29.88560339079031;-5.533944606645993;-461.1190422288117;
87;-2.925488727694888;-15.749002681517515;-29.841303142254905;-5.349665072478698;-462.6636388815721;
88;-2.1129438892305643;-16.464366413607575;-30.45658032801245;-5.8887438567834;-464.373327444317;
89;-2.132415888746941;-16.620874629957367;-30.83806706199567;-6.658259191152657;-466.88652498894265;
90;-2.0417556753235617;-16.678415295321624;-32.30053476133754;-5.96904010062322;-469.4339777323627;
91;-1.6332119546208523;-16.319582973751725;-30.718064372458894;-5.774125792596001;-473.2854357265481;
92;-2.262019484336841;-16.375536442298024;-31.771742221471015;-7.33474246143198;-476.8141295678173;
93;-1.9782634845416405;-17.22609442864924;-32.8933999631114;-6.644669011169596;-482.3570958431235;
94;-2.420547320734046;-16.91217120258689;-32.639134487325556;-6.777782575626258;-481.3889119528319;
95;-2.26290160305028;-18.077261878838833;-32.27723448997808;-7.519203354271829;-484.0527075184273;
96;-2.5985983565449815;-18.335232870087353;-34.64827767863366;-6.315592466089321;-487.56407482093914;
97;-3.268724203425211;-18.264630062235632;-33.720695923809615;-6.340304127390279;-491.77262434018445;
98;-2.846961656211812;-18.613793622466762;-33.61393303423546;-7.260862860149639;-489.8148303278582;
99;-3.151523320319512;-18.524431295597978;-34.84122480024329;-7.357879263239646;-496.6047855248637;
100;-1.8648378227829672;-18.88209835685341;-33.989244320358374;-7.581629600202825;-495.7223404891872;
101;-2.5153837185560146;-19.064035649933345;-35.71265877365759;-8.172778680115995;-501.5046570316273;
102;-2.299116585867471;-19.334999077784982;-36.41932099066249;-7.813689742193095;-498.92951994852865;
103;-2.754960992463745;-19.239751230185483;-36.66857874636743;-7.740447980595856;-509.127162039039;
104;-2.3167978227089434;-20.07533910679003;-37.85252393903634;-8.421385025078695;-510.9570877004892;
105;-2.7555081528125704;-20.267030288748913;-37.20688212981703;-8.141152565207387;-509.6901153971662;
106;-2.359572561049709;-19.896561402556415;-38.13379705224302;-9.065489603644938;-517.1876001251004;
107;-3.683817192925531;-20.173587391747684;-37.17864446112725;-9.2688969259705;-517.814223948351;
108;-2.1537878362614946;-21.305909516827185;-38.771793421368365;-9.323730165437354;-521.7075813476923;
109;-2.8093513219751807;-21.177733349700848;-38.3007963126204;-9.045714722808073;-523.1232288999363;
110;-3.6275084094289234;-20.78336274757155;-37.926305458587606;-8.785195457150312;-526.6080956290709;
111;-3.1161441912482717;-21.678117965797234;-38.492941508126904;-9.107013337264826;-531.6663382882085;
112;-3.8841235286969256;-20.53396804756285;-39.41900577201734;-9.96869033746901;-528.6316870612924;
113;-3.123921023849899;-20.343424236797674;-40.231503728647944;-10.11835133863057;-540.4715670931474;
114;-3.5319225191336483;-21.31650789557935;-42.81288164742764;-10.570405102223987;-543.3111732363948;
115;-3.258032677871836;-22.039926050075966;-41.770868738884836;-10.451266025413654;-545.9060734798719;
116;-2.5796506933268026;-23.9002447108347;-43.12641871522802;-10.758244571422932;-546.2937276424544;
117;-2.7789429010108586;-23.400539881327273;-43.21894679960545;-11.88621964015725;-549.4951073254715;
118;-2.762499714699367;-23.91542887316428;-43.13939511330907;-11.960957302369938;-552.5170258164687;
119;-2.3125069011909836;-24.533420887214028;-44.83191012012236;-11.71582638176494;-555.2659396692486;
120;-3.501486956055066;-24.371789596797722;-44.7870583931745;-13.006860786245362;-558.0316100763865;
121;-3.0997059398666456;-25.57031812408511;-44.987577547796334;-12.30131818145367;-559.725226189426;
122;-3.385532759606612;-24.942120675073728;-45.47023527894999;-12.75347557857426;-564.2267859356966;
123;-3.593389538072058;-24.96055757305084;-45.07105188646947;-12.797035587629857;-566.1811489380339;
124;-2.9239996126080054;-25.566930294732515;-46.068353713565564;-13.246767466721607;-569.2462511496844;
125;-2.793182641137452;-25.515608257864887;-44.62702602003458;-14.444952399517117;-572.2130150139072;
126;-2.544946415914655;-25.249203471476413;-46.55377068738021;-14.130207507632177;-574.0028085919596;
127;-2.1211309378772523;-26.39085754893137;-46.57327229647578;-14.486629115962831;-576.2577520037357;
128;-3.247001875890215;-26.37935052621774;-46.78573151390694;-14.174137636427677;-577.6324729488734;
129;-2.7721764952991705;-26.905576902554255;-47.84967833510271;-15.040806935056938;-580.8022419386378;
130;-3.3244617687898996;-27.5974830623954;-47.74939254097688;-16.217229444012293;-585.611455699443;
131;-3.558730291894933;-26.885767477208333;-48.71233060082154;-15.301423665579541;-586.403028936578;
132;-3.196275731803834;-26.916077199575348;-46.65659982098541;-16.133732281288534;-587.6177113399136;
133;-1.9523877966586822;-27.96013748714605;-47.29430564611494;-15.956380154919785;-589.3612720275221;
134;-3.0715996636845295;-27.73867140584431;-48.82865985193976;-16.625221069436314;-594.0368762634191;
135;-2.9640959177643285;-27.897023435365064;-49.7267072852519;-16.04128685698635;-596.4904012529787;
136;-3.0413621146667964;-28.447538919632816;-48.727816410739145;-16.997812592337162;-598.4689016141539;
137;-2.376358724986845;-28.062884577542242;-48.11977136469933;-17.087184789065674;-601.5970302825802;
138;-2.0342811071761897;-28.386934279688383;-49.96395342166446;-17.6803096915237;-603.3318604623905;
139;-2.574644206978361;-28.560295898394727;-50.04674797374864;-18.4435946769379;-606.4991971485974;
140;-2.1332745665435193;-28.94799570907848;-49.58194173451681;-17.70117334126212;-608.5619127047919;
141;-3.3307605898968413;-29.307231461164875;-49.425258945023025;-18.489197746957768;-614.8112660747629;
142;-3.6825476822176584;-29.427780694184246;-50.62657570768436;-18.806866584787954;-615.251996024914;
143;-1.4667610883247577;-29.944525219650643;-50.993506249163374;-19.061128976242628;-618.358824919175;
144;-2.974801631241067;-30.499724569226885;-50.75693188007873;-18.808448846676047;-622.4535866761828;
145;-2.802623778836183;-30.753660638444213;-51.57426360051249;-20.497907898170187;-625.6117061471336;
146;-2.1815776600659924;-30.462151863830478;-50.70296533766949;-20.35477889355171;-627.767779472789;
147;-2.0737019438071873;-30.21507781459098;-50.55466946148194;-20.851825029594156;-630.365443893857;
148;-2.5224375839323616;-30.229676570865283;-51.25697536914817;-20.899912836801253;-632.5034504412753;
149;-2.9576163548510666;-31.943253241477837;-52.62298492934105;-21.44639278217158;-639.1789862050204;
150;-2.8491299410214195;-32.14350405928825;-52.85959445980098;-22.262783781599744;-641.4682779623921;
151;-2.3589908561918254;-31.67315959501498;-52.17172322199103;-22.5545905026041;-639.7190377873748;
152;-2.0172284570263224;-32.07144791459117;-51.90938728527657;-22.90880989848232;-644.0226667497379;
153;-2.107554328951321;-31.76820079242636;-52.21156907945669;-23.196221447575315;-646.1676611578455;
154;-2.267904388201323;-32.39676034191661;-52.64248160350676;-23.45953573413559;-652.7019259180665;
155;-2.789447516095582;-32.569195427540734;-53.395857866617476;-23.48006627610809;-651.774766099746;
156;-2.909929510695535;-33.392938238735866;-53.685695550605544;-24.662132494230757;-655.2847948025318;
157;-2.0095996723206566;-33.388202556663785;-53.68186111010013;-24.92557879016493;-655.3240564876746;
158;-2.182188357636835;-33.055118848532814;-53.098238415097924;-24.93826711171509;-659.3479477168855;
159;-2.362451475759933;-32.7150762724254;-54.140955168012766;-25.574688004480915;-663.8481071768068;
160;-2.0512134684105887;-34.48225861870079;-53.69592072528664;-26.54617583031737;-668.1431006287717;
161;-2.7342472412199883;-34.43249787026933;-53.95419829905305;-25.931117015206368;-669.9310522442519;
162;-2.2327935959415135;-33.87771058733684;-55.24404461916838;-26.04816306488754;-669.8064680892013;
163;-3.1676543723170174;-33.85733056072524;-55.44475006739263;-27.65746898550796;-677.4244348117355;
164;-2.1724671626682426;-34.74783248627318;-54.29282578402156;-26.954643059607164;-680.7910396478434;
165;-2.7306354894247535;-34.29348644775729;-54.132765651901146;-28.20180655445047;-683.8104869727105;
166;-1.821324078694859;-35.20878392841391;-54.791356717087254;-28.722297308550935;-681.8930989323895;
167;-1.7608483637931598;-34.373911616639845;-55.63877485431161;-29.322955381448487;-686.2330483616958;
168;-2.727998386277934;-35.27182580684561;-56.01010673636432;-29.384009716876903;-687.9580191685013;
169;-2.3410048874311653;-34.86485817936866;-55.397063840103336;-29.636707735564247;-690.6925822452326;
170;-2.910354531530192;-36.21185715598758;-55.58201452473232;-30.408250092375717;-691.6373258355299;
171;-2.9199104063482935;-35.47541880590735;-55.88961487190464;-30.46745136163968;-697.5313192239576;
172;-2.157444002425518;-35.35929620497725;-55.791034712913536;-30.826808636374007;-700.4498028187086;
173;-1.9666349391800737;-36.0549084971473;-56.9981759265485;-31.31513783567547;-700.2656096458139;
174;-2.520781298096289;-35.73517624176715;-57.22952420490569;-31.17255414080712;-704.5354725843055;
175;-2.3644667777437127;-36.09728720736637;-55.84187189292189;-31.775843765055388;-706.0685788697406;
176;-1.4016508574132207;-36.52576002546424;-55.59716229195415;-33.531275426455046;-710.0197866012952;
177;-1.589640841973059;-36.48237520641886;-56.32335449390135;-32.55815105450198;-710.6006290801845;
178;-0.8214832301830179;-37.15564336989088;-56.30093325692417;-33.400247486732745;-714.5849008418373;
179;-1.7829950952965798;-37.3181098971869;-55.79813854445477;-33.66050458424141;-715.6443648961166;
180;-2.5914377733102953;-36.98890010900026;-56.140221714061525;-34.308555256101265;-718.897269564992;
181;-1.7305219860378496;-35.717104528600075;-56.824229518653105;-34.62643629591567;-722.4510384017735;
182;-2.011263977417761;-37.243023705552474;-57.19875306659626;-35.02902479000331;-728.4485148020136;
183;-1.83773025303236;-37.75519848596352;-56.408828096036196;-35.8246588575514;-726.4532350624299;
184;-1.525154262823261;-38.341883921813434;-56.142408504858125;-35.385680190636336;-726.8152541149603;
185;-0.5925450481988431;-37.583429615871225;-57.77815948089472;-36.19699993276158;-735.038640500846;
186;-2.075673448288412;-37.466263894140816;-56.926967972922036;-36.39906803849492;-733.9457392123975;
187;-1.508720329505267;-38.410286984677654;-56.632596938986374;-36.33469496273202;-739.2262424765452;
188;-2.366646166145517;-38.4443460200099;-56.49550828852314;-36.959775386667175;-738.2556447886832;
189;-0.8573095872733093;-37.807995449994664;-57.76457423584153;-37.33476220115144;-743.49310312708;
190;-1.763866073405848;-39.28549926377015;-57.38930798095363;-38.17043643902863;-744.8539088037297;
191;-2.152654652991153;-39.36752705112649;-56.93685633863982;-39.0944298829743;-748.9397549930694;
192;-1.385614185949391;-38.36076372974597;-57.01997166116524;-38.394265118003425;-753.3752440477034;
193;-1.043651305258106;-38.169302638892056;-57.73537240522929;-38.27153402911732;-753.7774217088798;
194;-1.0540479687520241;-38.04291785130686;-57.38253108851598;-39.68216954321672;-754.0119462314716;
195;-1.3427339634827526;-39.03099876194947;-58.01680096872673;-39.76085699992042;-759.5203470242681;
