# Result of 'intser'
# Date/time = Wed Aug 31 13:55:35 CEST 2022
# Data set list (full path) = C:\Users\courtade\AppData\Local\Temp\topspin-dataset-list-7677651933548718135.txt
# Region to calibrate = 0
# Value of region to calibrate = 1.0
# Global scaling = yes

# --- Integral info --- 
# A 1.0 #regions in PPM
# # low field   high field  bias        slope
#   8.287492252358565  8.244660261150461  -0.0  -0.0  # for region 1
#   8.204318501989341  8.174435717425549  -0.0  -0.0  # for region 2
#   8.041457326116669  8.002111659774343  -0.0  -0.0  # for region 3
#   7.968742550344774  7.921926187861498  -0.0  -0.0  # for region 4
#   0.20115475860371068  -0.0654000692997286  -0.0  -0.0  # for region 5

# Spectrum#; Integral 0; Integral 1; Integral 2; Integral 3; Integral 4;
63;27.401250167433137;77.98304237174621;136.5462249408403;19.38192615082377;407.7815064517569;
64;27.260275929812025;79.03067375094878;139.1211412242711;20.80867080412555;408.53858105996335;
65;26.843086127606373;80.45265883823726;142.09451265794524;22.54699290083493;415.80410769299453;
66;28.892941018886457;82.31295262758404;142.6913872393624;22.715068982453005;413.4601866321382;
67;27.447077733625036;82.87592088226101;145.31617627360805;22.963137920257175;420.24600616153947;
68;28.784087154529622;84.08690449613786;148.7299727642095;24.651855159173103;424.8840023217395;
69;28.97478233692012;86.05470375496718;152.07580479528508;22.359458856096797;428.82752154306377;
70;29.511657811314013;87.26891994463543;153.0826003482609;24.136152163236147;427.67657275527966;
71;30.654391213108894;88.24408626155288;153.38180113408043;25.892432022145822;432.88223422779834;
72;31.079814260838504;89.78537304103227;157.78017591641736;24.533526811626555;435.1377148725275;
73;31.389971871232753;92.62294950216545;161.6865830245122;25.888976202169932;443.0333080323257;
74;31.684689913827743;93.45636469169978;163.78840916194133;27.420538464972985;445.01298388176986;
75;32.56863865696298;95.19450819306157;166.8627673349109;26.76545073000848;449.57536277179975;
76;31.81945796312006;94.97863106666071;165.61118006875918;27.844845291780146;450.2246818770371;
77;32.86299057909541;96.26567843907665;167.85856141447513;28.21090324597044;457.4659106130285;
78;33.48256462919141;98.34397463946064;171.44410412108763;28.447506362459254;464.87860874224225;
79;33.474509979015046;99.96588828861007;177.83933562530694;28.672447202750366;466.1255793186587;
80;34.69415546725008;101.8224940840291;178.08235924454166;29.405170335312764;473.6616689735232;
81;35.56992454346564;103.10029021743982;181.13250881814528;28.74618922177077;473.2782962003839;
82;34.519998214046524;103.89774523373666;182.53203554047417;29.20991204179131;477.08881546635706;
83;35.41714515336875;105.45727552797248;184.7351163102201;31.574076885297135;487.46838415859264;
84;35.91916774568022;106.73449122650354;187.31586373174977;32.20241996695986;487.67718890922885;
85;35.562137786310664;107.37857748805642;189.5695941420726;31.569370897888106;497.0359333839353;
86;35.81143903201321;109.75628878867704;192.7382149395008;31.3602446756262;498.52957985444476;
87;36.35970888958342;109.44435415457427;193.86883064696164;33.25167656382551;507.9469125329285;
88;37.5042818234585;111.4406661606465;196.0555252935661;34.38598919498147;517.2441576996919;
89;38.01184980131267;113.71260436665624;199.29436978166717;33.78126534803768;517.2299325802562;
90;37.68853864356833;115.59499933026744;204.39082912890117;34.039165959726745;522.7228289503058;
91;37.82319060588471;115.95110059382952;204.3231504219315;34.231102379783;529.5755056480779;
92;39.77135330624637;118.46613385721301;205.37199624949767;35.26095459213287;536.644184488994;
93;38.58530160289324;119.11968567218823;209.36846006161537;36.35129704871188;539.3420904585435;
94;40.143474572487385;121.24556860293788;213.86649104790817;37.17770237085323;546.6507567977853;
95;40.51889985265883;122.19948207349198;214.6535964638121;37.17753270527302;549.0647318837343;
96;40.38087243827298;123.41941331428315;216.22443184355046;37.71019332946376;556.8171540831361;
97;41.13947403670134;125.8143233468768;220.3372237353217;38.20809036924588;566.1086484797071;
98;40.79123096843327;126.1996428093048;222.24628298432825;39.20827789436085;569.9668169844175;
99;41.48323436174487;127.29454837701476;224.5061034960039;39.2343796044113;581.0525248917265;
100;41.59984819395454;127.9155958387284;224.9975889628075;38.19239183819261;587.8414430504084;
101;42.60597401437692;130.52809751305978;227.8473902754833;40.14969862035094;589.2883779077555;
102;42.78980220565254;131.2908693128544;230.1010403178997;40.89684332723132;595.2685538241728;
103;42.486484797071036;132.9736125373934;233.19818725722192;41.98617672009644;599.9862124391659;
104;42.20627762646782;134.67257221949367;236.18598919498146;43.33025851676563;606.0792784747957;
105;43.10440684020181;136.18200651873016;239.6116176273608;41.701397508594894;614.5211322945037;
106;44.64964950663035;137.47275081484125;240.61880609010134;42.399669598606955;622.7848372549895;
107;44.43170960396481;139.0400142876278;242.41071572085545;44.070652319507076;629.0508014466222;
108;43.766700897441616;139.83051301513595;245.62068134125104;44.151350627316155;633.9034424253248;
109;45.362816448631506;141.44794392106084;248.49530740724202;46.6132785640934;641.01185873108;
110;45.60543822833415;143.10870205831137;252.8632941911863;46.43098629280707;646.3957315711925;
111;46.31781042103853;144.57799705317674;254.0307005402509;47.27017011206858;658.8440148234138;
112;46.430700540250925;147.19170424610436;257.4005625753449;49.27660847434924;665.2689824530071;
113;45.211724784569356;146.21504665803454;258.20347367951064;48.11151493503594;669.1254900209849;
114;46.030191543510284;148.03402241371612;261.3694244764924;49.544046077599674;681.7987587623342;
115;46.175648524355935;149.6993436620976;262.220609903112;47.91697995267223;685.985060499174;
116;46.95998571237219;150.82803053980442;265.3306246372282;50.20114301022458;690.5371880162521;
117;47.26436576327186;151.26636603116486;266.8261195695852;53.020234852882076;698.0508728847612;
118;48.789632540072326;152.67334017948832;266.2306201723445;52.683189712907975;703.677546099924;
119;48.83118274768942;155.1127561727017;271.879144528285;52.972799928561855;716.4472206099031;
120;47.87757288922623;157.29284279144528;275.7599321337679;52.291735500290216;719.141349287851;
121;49.30229941510023;158.6584989061035;276.97533598249765;54.19764254141179;724.2282448542214;
122;49.13637540742063;158.96009286958073;278.7595838728401;54.30833593784882;735.6776889762021;
123;50.17658614993079;161.71109523596908;283.05155154708217;56.429280707237574;744.5378398892708;
124;49.60553645577532;160.6480510782694;283.2664196097691;58.17668437737196;750.1905344465777;
125;49.37250524623833;163.84266642853953;284.6227173282136;58.55819975889627;753.8160289324462;
126;50.433558065812385;164.20144662231547;286.9585212305219;59.0326740188418;763.2642139572264;
127;50.64769388757423;164.31762289592353;286.0389962941465;59.85392686520515;773.1671741751127;
128;50.642559271330974;167.3196499531187;291.85303388846717;61.42457471982854;777.005036388802;
129;51.02903960351832;166.50882707505468;291.12008751172027;63.11518506942894;788.1474393892039;
130;50.73989373576818;171.18542661963653;296.30298700718845;63.9390989864714;793.1518864133589;
131;50.4149841496629;171.64334509086038;298.7405277492521;62.84061258204223;807.7708443095057;
132;50.34903781756485;172.47304549716478;302.839032013216;65.00508996740635;811.252417734518;
133;52.4912622226191;174.99305264097868;304.37213912577573;66.4429432513283;820.4599276688841;
134;52.27040228602044;177.17755056480777;308.0170022770907;66.12365048890476;830.0530160289323;
135;51.20541143903201;179.78429253917935;311.2954770728222;68.42469080680448;836.8958431932847;
136;52.02709291422958;177.92247175961066;306.9750770192436;68.88366299057908;841.8645979372236;
137;53.14115283296869;180.88211814082243;312.9373844711345;70.79062374425146;854.3003170067419;
138;50.89538777514845;179.35829798633745;311.159887484931;73.75998571237218;853.793436620976;
139;53.53893825065857;181.76060186632137;312.7803187926954;72.91815868196633;864.8297093360717;
140;52.74116176273608;184.6865383756753;318.9474483189713;72.94935035942314;874.8706076706701;
141;53.05599857123722;187.29692369513774;322.44097870250476;76.44977452337366;887.6003036120908;
142;52.680582220833145;188.71967674242083;326.71455998571236;77.79894628744921;894.4548109121756;
143;52.640380408090365;190.5876769210162;327.6244497030852;78.10505871322052;897.8940483100414;
144;53.82812876724561;192.5544313970621;331.56248604723845;78.80184846184756;910.1888288610081;
145;53.24563111130954;192.88935125239985;331.8690628209135;81.08427021476089;916.5973567888556;
146;52.960655444925656;192.5893289279814;331.9439924989954;82.96856721882395;926.3644952448988;
147;53.24389873643791;193.7511005938295;331.63438853417864;84.78223869268204;932.2436933517881;
148;54.84530963968388;196.0230655891414;334.2136357547886;84.84967629593248;941.9765147117917;
149;54.7958030093316;198.94829664687234;341.0022235120775;87.17811314015269;950.8782694110818;
150;54.786649997767555;199.73444657766663;340.80633120507207;88.20591150600526;957.8618118498013;
151;53.748609188730626;199.760592936554;342.70694289413757;89.36437022815555;968.2101084966736;
152;54.70200473277671;206.22115461892216;352.5827387596553;91.50828235924453;974.40054471581;
153;53.62361923471893;203.54119748180557;345.63137920257174;93.25843639773183;984.0360673304459;
154;54.469384292539175;204.90288877974726;347.88239496361115;94.81492164129124;993.2870205831138;
155;53.709970085279274;205.8246282984328;349.86312452560605;96.28760994776086;1005.1284100549179;
156;53.80366120462561;208.61534134035807;354.9546814305487;99.43120953699156;1012.8411394383176;
157;53.86869670045095;212.4327186676787;357.75745858820375;98.83572799928561;1019.2216814751974;
158;54.58915033263383;210.81653792918692;354.8443184355047;101.36070009376255;1030.3725588248426;
159;54.197196053042816;214.092083761218;362.2141804705987;102.81411796222707;1039.3289011921238;
160;54.280751886413356;216.01566281198373;362.40935839621375;104.97740768852971;1050.721819886592;
161;53.69664687234897;215.72311470286198;363.0223958565879;106.94852882082421;1055.3228914586773;
162;55.293619681207296;216.32147162566415;362.8644461311782;110.06948251998034;1062.0171630129034;
163;54.396785283743355;220.2373532169487;370.04864044291645;111.87683171853372;1070.355467250078;
164;53.246515158280125;219.41369826316023;367.0451131848015;114.86834843952315;1077.9687190248694;
165;54.28361834174219;221.48196633477696;371.6423360271465;114.5349466446399;1092.010867526901;
166;54.728785105148006;221.48193954547483;369.8480332187346;118.42853953654506;1098.409179800866;
167;54.99601732374871;223.3179979461535;373.4648658302451;119.82594097423761;1104.6426664285395;
168;53.65832924052328;224.22310130821091;370.733937580926;122.77654150109389;1121.9011653346429;
169;54.16807608161807;227.77188016252174;379.23364736348617;124.20634906460685;1122.960807250971;
170;55.00942983435281;228.78971290797872;379.81773451801575;127.69520917980086;1131.5099968745812;
171;53.43617448765459;228.15627092914227;378.32277537170154;130.99784792606152;1137.3401169799527;
172;54.35219002544983;230.8779747287583;380.5126132964236;132.23043264722952;1150.8689288744026;
173;54.334071527436706;233.6846631245256;385.4505424833683;132.88777961334105;1158.074420681341;
174;53.66779479394561;233.48240389337855;383.4962807518864;137.93408938697146;1171.0435147564406;
175;52.862356565611464;239.19888377907753;391.76496852257;137.85223913917042;1181.3362950395142;
176;52.48085904362191;241.65474840380406;394.9629861142117;139.95448497566636;1190.426896459347;
177;51.87417064785462;242.30155824440772;395.84566683037906;143.09936152163235;1194.4562218154217;
178;53.20766174041166;238.96693307139347;389.87039335625303;147.10054025092646;1202.409295887842;
179;52.713399115953024;242.14862704826538;395.2262535160959;151.00621511809615;1210.4847792115015;
180;53.381104612224846;246.06445506094565;399.69568245747195;151.63238826628566;1222.9622002946821;
181;52.09340536679019;246.13120507210786;399.02544090726434;152.3769790596955;1232.3507791222037;
182;51.89486091887306;247.23312050721077;399.7051837299638;156.8552127517078;1241.6134482296736;
183;51.60146448185024;248.62111889985263;402.1011564048756;159.77847033084788;1246.5346519623163;
184;51.74231370272804;251.122409251239;403.7339822297629;163.3501361789525;1249.7637094253694;
185;52.37538063133455;254.34434075992317;409.1235254721614;165.3555297584498;1263.2344331830154;
186;51.984096084297;253.32045363218285;406.8093583962137;168.19512434701073;1275.438469437871;
187;50.74375139527615;255.92404339866945;410.05293566102597;171.676438808769;1285.3754074206365;
188;51.72061436799571;260.35074340313435;414.4385676653123;173.51621199267757;1291.9024065723088;
189;51.11741751127383;259.05398937357677;412.90296914765366;177.76887083091484;1296.5163012903513;
190;50.3119703531723;261.6053578604277;413.99960709023526;178.74707326874133;1315.543492432022;
191;51.41329642362816;262.40250926463364;418.8603830870205;182.01552886547304;1323.1539938384603;
192;49.846282984328255;260.93191052373083;410.92382015448493;187.24601509130684;1327.8977988123409;
193;51.46441934187614;264.34619815153815;418.3997231772112;191.12833861677902;1335.1576639728535;
194;50.270018306023125;267.9380452739206;421.998848060008;192.73387507255435;1340.2852078403357;
195;50.14952002500335;269.3492342724472;423.35177925615034;196.65506094566234;1353.9377773808992;
