seed,sample,ranking_score
1,0,0.8306947246017486
1,1,0.8427889591171271
1,2,0.8317420946711667
1,3,0.8497319384576633
1,4,0.8460115587656453
1,5,0.8559640408471495
1,6,0.8693470887758373
1,7,0.8229975285474511
1,8,0.8607995109344512
1,9,0.8503059878719155
1,10,0.8449623202615621
1,11,0.8645289673432648
1,12,0.8411722893496532
1,13,0.8630903387261675
1,14,0.8406927688646813
1,15,0.840298719896218
1,16,0.869944100740033
1,17,0.8595736342346035
1,18,0.8569225851653889
1,19,0.8350591714453373
1,20,0.8372263416473233
1,21,0.861937756765785
1,22,0.8449281352867624
1,23,0.8469834205098612
1,24,0.854010689283149
1,25,0.8250854645132122
1,26,0.8434041427813593
1,27,0.8659938039949554
1,28,0.8598892945809914
1,29,0.8497891351434994
1,30,0.842742711099347
1,31,0.8370737980967846
1,32,0.8561830056940454
1,33,0.8364860052973628
1,34,0.8390774828581087
1,35,0.825716524308531
1,36,0.8489785345474492
1,37,0.8439216252621051
1,38,0.8606870147940235
1,39,0.8545492825721446
1,40,0.8660191102688186
1,41,0.8560658698446466
1,42,0.8452406972777138
1,43,0.8393170129263653
1,44,0.8598414345697639
1,45,0.8481472877865439
1,46,0.8461129910011566
1,47,0.8500003123980662
1,48,0.8495631850152477
1,49,0.8707748621829076
1,50,0.846051234141508
1,51,0.8574213359475278
1,52,0.8324484810542483
1,53,0.8544268793596734
1,54,0.8471791519200546
1,55,0.8512311314700884
1,56,0.8313651493771691
1,57,0.8482695962858149
1,58,0.853880144054637
1,59,0.8566842815894263
1,60,0.8452799861724871
1,61,0.8448947843169449
1,62,0.8449566680260878
1,63,0.8417446304818355
1,64,0.860120558101722
1,65,0.8573215849577406
1,66,0.8451346669621269
1,67,0.8305329164580456
1,68,0.8786804418961998
1,69,0.8498012533218025
1,70,0.8531738817389561
1,71,0.8496953681201546
1,72,0.8533616855035426
1,73,0.8444419938610757
1,74,0.8553662625133561
1,75,0.8348558163889805
1,76,0.8488868591697792
1,77,0.8502250221445853
1,78,0.8357353142237408
1,79,0.8669514225886163
1,80,0.8483451179227176
1,81,0.8500323616053426
1,82,0.8515770359164417
1,83,0.8510531947691832
1,84,0.834149185387023
1,85,0.8533157824440861
1,86,0.8637858953403952
1,87,0.8511404677486412
1,88,0.8403571716803405
1,89,0.8536131307641458
1,90,0.8418003573042023
1,91,0.8703557630540357
1,92,0.8410789396452774
1,93,0.8580244184445105
1,94,0.8471893337527885
1,95,0.8687284150554595
1,96,0.8574032403230718
1,97,0.8536315178873946
1,98,0.8397530715154589
1,99,0.8351208910473291
1,100,0.837391734014522
1,101,0.8394832567851059
1,102,0.8657145373921419
1,103,0.8551832210341168
1,104,0.8510599704066795
1,105,0.8404925110986838
1,106,0.8650548088353021
1,107,0.8483232759086855
1,108,0.865359163514377
1,109,0.8419026732720776
1,110,0.8547085630603294
1,111,0.8387370846492228
1,112,0.871234951779585
1,113,0.8498278759662669
1,114,0.8479437961227123
1,115,0.8437827838764556
1,116,0.8562011340028678
1,117,0.8327433253034731
1,118,0.8620990509185823
1,119,0.8287975202439024
1,120,0.8370376184702999
1,121,0.8350597424319285
1,122,0.8565658555136186
1,123,0.8534946679747029
1,124,0.8436821337503955
1,125,0.850593452836285
1,126,0.8516736977589539
1,127,0.8704938994546365
1,128,0.8534917438108947
1,129,0.8524333186004336
1,130,0.8567200996000208
1,131,0.830086466702672
1,132,0.8412161248508253
1,133,0.8537195867932617
1,134,0.8500061471386888
1,135,0.8655458205477048
1,136,0.8551749612154211
1,137,0.845569500666244
1,138,0.8504184975247115
1,139,0.8414030221513689
1,140,0.8489339316805885
1,141,0.853167111065991
1,142,0.8663536156725244
1,143,0.8594473198908835
1,144,0.8462862190824108
1,145,0.8663481112424773
1,146,0.8524914843234653
1,147,0.8376492351638436
1,148,0.8559013693331318
1,149,0.8503208245917646
1,150,0.8600358920966769
1,151,0.8452805992240977
1,152,0.8464832006657309
1,153,0.8527906201071354
1,154,0.8443900059985499
1,155,0.8704283409090368
1,156,0.8539633629813167
1,157,0.8541442316921875
1,158,0.8659326793511826
1,159,0.8584660020817817
1,160,0.8373022106238243
1,161,0.8352211019317979
1,162,0.8541522025405383
1,163,0.8533672391928843
1,164,0.8569690780024048
1,165,0.8409436991502192
1,166,0.834856531080963
1,167,0.841323477022163
1,168,0.8484894169877533
1,169,0.86185769013127
1,170,0.8367467401972515
1,171,0.8475891010659207
1,172,0.8432700379688977
1,173,0.8635316317408341
1,174,0.848221303981759
1,175,0.8578293096749009
1,176,0.8719982029741223
1,177,0.8384457816899041
1,178,0.8731411504666252
1,179,0.8658690284115966
1,180,0.8496177423528775
1,181,0.8616391347472052
1,182,0.8457676395932696
1,183,0.8372421614038359
1,184,0.8429384752763146
1,185,0.8545034461975943
1,186,0.8521564643141704
1,187,0.8439203891160368
1,188,0.8372737605901347
1,189,0.8532480152774259
1,190,0.8507708952997753
1,191,0.8664392357250651
1,192,0.8571461495302198
1,193,0.8439677236850042
1,194,0.8547580829587594
1,195,0.8508979828912977
1,196,0.8497261632586404
1,197,0.856638691914241
1,198,0.8459176272774086
1,199,0.8519148000952053
