NM1,NM2,NM3,RMSD
0.05310043186766574,-0.060626992369433245,-0.033464853662019976,2.0857810205313587
0.042565996758432374,-0.09698798786587713,-0.07748894074512806,2.916978908645761
0.030166042148952774,-0.03316903516236437,-0.042071002264887664,1.799891845979497
0.012914409616978404,-0.01846085669000664,-0.0712524107659143,2.7034095859092027
0.054125983330787976,-0.07136699031621205,-0.05332434230697988,2.3900187771814854
0.04315988411529992,-0.11270276065499765,-0.06409714571423974,3.0127822792841537
0.029908124367721507,-0.09922054907245981,-0.08617911119704681,2.679307082966252
0.05753972140899747,-0.10150385565426895,-0.11126820789201879,3.3534463411216238
0.06601680422759988,-0.06428193552410472,-0.0739075823127019,2.7120670548286725
0.03209163336072433,-0.03402313319800786,-0.04183066610905442,2.082855272655876
0.03614251960788062,0.0018148058683764557,-0.017580764071953043,1.9208364374402915
0.029021872138674968,-0.14125869631138474,-0.10422530694522486,3.550473972279033
0.07779856207058965,-0.17244655193057407,-0.11969001388062071,4.6414305667165445
0.05498715412457939,-0.11045770658119233,-0.060052715983704305,2.9809188988378104
0.054995954218544335,-0.07954813978766379,-0.12850765669791214,3.9361448115220776
0.07469568402273831,-0.12828756888362716,-0.09393822352328905,3.7134523280747933
0.0227145365341121,-0.1631705765145993,-0.03337040803019913,3.2505291570228647
0.05767511932945086,-0.14749287306670675,-0.07358696333829626,3.733949981523357
0.059966118882330825,-0.09184321847304255,-0.049149899004407735,3.039089723864298
0.04153488099975001,-0.0757842709565391,-0.11562105999999675,3.271850521038073
0.049913821627067215,-0.06729847209220513,-0.0598817389157769,2.404052665042734
0.06353706257845725,-0.06498252664670985,-0.10376620832384201,3.23475194097356
0.05902817681900007,-0.08215482608314238,-0.10101239742422616,3.279761596587122
0.04503135180756162,0.046175892684413446,-0.06703178913095412,3.3917366729526153
0.0023613356625389274,0.012136154569669239,-0.06266787578634622,2.7468082557465796
0.03260980200090246,-0.03196455115664564,-0.035820543636180494,2.0305682828461187
0.05736370149511967,-0.03934571395510221,-0.0860955508244939,2.7646571847725174
0.04180486444460904,0.003148627978524416,-0.03585723897588266,2.171299337052732
0.0026688724623558824,-0.03563706436044294,-0.036826035849776693,1.8702220498414708
0.027401305279530996,-0.03120627444731954,-0.026111416484282578,2.1208670214782055
0.0431971090380713,-0.01188811364817295,-0.038179641189840706,2.087632868114941
0.051659824910489684,-0.032503960889524355,-0.07924757313768414,2.7229310632076427
0.05871280815146815,0.042560494312910375,-0.02439554769592778,2.255553930074093
0.029335293354656126,0.08715861736451136,-0.0343613364741236,3.2453058714321847
0.019547928213910472,0.011452317302672148,0.021107343884071993,2.2484848608276025
0.034667364165172715,-0.057565083848272795,-0.06505738222129233,2.6226022845051475
0.021175648257231245,-0.023078796588673164,-0.019083144166613546,1.8961588273230938
0.03941433654613646,0.027096502505534137,-0.06714929344902162,2.7804286915773635
-0.00017774820829028235,0.006998208971208622,-0.03361257881544691,2.6930317743355614
0.03393482040160302,0.04383547698912265,-0.0786798902589712,3.808382068619527
0.01139785094443945,0.035618558086598646,-0.044218944262075295,2.8777339613288397
0.03361314664486909,-0.2623944234847008,-0.044750184014747105,5.0195803191234605
0.05432602499245645,-0.10795117648055577,-0.08685576002132653,3.212018816093464
0.05069850803668071,-0.07172926253191153,-0.11398818566337401,3.558620884241852
0.06084635075110966,-0.10383134386606244,-0.07935539498441341,3.136340964207401
0.026254582750021536,-0.07629656113192855,-0.11704667588156005,3.660375561694645
0.07115484732585088,-0.04773580264142294,-0.12199277866366424,3.3493696653444216
0.07019482769543671,-0.14469140160640873,-0.10520337070683747,4.015487506252365
0.06755308061195386,-0.15291948543631767,-0.13691490802103815,4.608455698418514
0.06775848845591119,-0.19579724360699757,-0.07108329442687121,4.573804983818789
0.06571100321669958,-0.14816734721745783,-0.116611696223784,4.345010652516337
0.047984214935794564,-0.15635471455767108,-0.09937183823351274,3.9679280646735484
0.0508423040508567,-0.14289580880299088,-0.03292136243704248,3.2612777804851416
0.04298923100918776,-0.126690078990066,-0.04546392341022362,3.1483229434705473
0.029393605569979952,-0.16667431337715108,-0.09404948606030264,4.165151283161843
0.055349311754514546,-0.1999922721100765,-0.10704446469926461,4.814719908486976
0.05146813388291826,-0.0996446022379136,-0.07484676504145643,3.1677319166571856
0.08979068782109667,-0.07313493266466296,-0.10399362036996088,3.300243774145049
0.07546931550068085,-0.0627480971556004,-0.09846717220511703,3.140010694519889
0.06396846335821554,-0.12076715652090317,-0.07994068379935224,3.533345666621685
0.0626806535073481,-0.09533663685160547,-0.06530352872823088,3.194792656555815
0.014087106121745425,0.050065088834107874,-0.04939335376649736,3.2867668353507096
0.03595760347769719,0.025538388597872146,-0.04775205704219565,2.8988092761944024
0.04406451266202886,-0.027983779660123494,-0.029857967760905955,2.086234151107049
0.03942912753735953,0.04497976679623748,-0.006223018710167665,2.425475879028829
0.035477756145368064,0.028555282480848446,-0.04283245962136652,2.477109487469957
0.06600043107427754,0.02166266692915087,-0.05143663045804032,2.5448652021326064
0.030131255153051126,0.08764970375374878,-0.010567409774162005,3.1477335407947553
0.029341652247485885,0.022169721919144823,-0.05330609193985932,3.156515408877992
0.0521035442731724,-0.2615792484877882,-0.04183425910994518,5.427313800073331
-0.002361832298481724,-0.23818781635801148,-0.03385010602837123,4.66679322533846
0.039506162526730115,-0.09488806973797603,-0.10344058647614364,3.409837516794398
0.08147626188415022,-0.06505998401700024,-0.1325495073570889,3.9367092476058567
0.022360276738671237,-0.06940519301276767,-0.09877885609652005,2.869604682009526
0.07362816313879905,-0.057252532316331574,-0.10707573154515515,3.2781054792533086
0.06512076167353799,-0.10898102164439663,-0.11617978475584546,3.731693670528368
0.0658661651361253,-0.0979165939112501,-0.09613029339434141,3.4033070244503554
0.012088894741504819,-0.0746746067495122,-0.08826795294791387,2.9539324495002908
0.059759517264600874,-0.06739300437479795,-0.06474252551452102,2.683280542851574
0.0380948520712095,-0.06571179795905994,-0.0399399311355132,2.237807923413519
