PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
0.08639019106485886,0.22990667811304574,-0.01910497239788377,-0.002090537715204155,0.025185400901885452,0.021314681291159387,-0.050141174452750056,-0.02726582582432364
0.08904140854224368,0.24972124977459445,-0.03968801492950586,0.013399151242282506,0.0036355863025840265,0.01252185594664843,-0.0529603810838553,-0.003408216992177953
0.04649468756453484,0.20334711935687252,-0.03966944780154918,0.003979610688563827,0.021190811675575356,0.020961269833416896,-0.0439524919278701,-0.00994990278756109
0.0467526512683898,0.18534483174636573,-0.0005257154438735004,0.02084520698885705,0.013035701620948182,0.01711488117072018,-0.030396926878506654,0.0015761560345043811
0.0664729445092158,0.21925209274826046,-0.03793745249071128,0.014202844857568274,0.012427147913947969,0.020302007938057254,-0.03341850635313384,0.00505823404187656
0.011319680933528694,0.23165123101176954,-0.03827851725693412,0.026462017876489538,0.013726574970026951,0.01623973782843674,-0.03645382408490573,-0.0019363959248218112
0.0208124045487564,0.17207923823193907,0.0048493484396781306,0.013836288815908692,0.012098046988172307,0.014577086294865193,-0.030471231251469975,-0.011331413671339712
-0.016674044334099844,0.20266706202915552,0.0024950748164153523,0.04422584197333945,0.01631335787959122,0.010516737949865657,-0.0249182832961377,0.00041260873908383934
0.03317328230980589,0.20095832646357797,-0.008930576791377452,0.01947551963232685,0.015957987694656565,0.023230552729825393,-0.03580624827223361,-0.004983889822659099
0.041189181799141945,0.2071585174058874,0.012818846862688919,0.006300684566835106,0.020305524539985225,0.010099821450841423,-0.04150326241109654,-0.028730910671925517
0.03457934643889882,0.2111060585393381,-0.01685542983524486,0.02292634348241403,0.017232356162201142,0.01648576705577829,-0.03465755136924088,-0.0028248415352396996
0.025982546471374636,0.18649840575177754,-0.013628826594165642,0.01105383281418651,0.022635792669632816,0.01708929599999261,-0.03712457642494638,0.002112356007370729
0.059340430784677725,0.2334260792704172,-0.014530716425555939,0.02980729643325262,0.009095219572555976,0.016528292102608186,-0.04000284359242305,0.007741888581529991
0.03049679161132433,0.23101564678880043,-0.027615174962015487,0.031049357580264458,0.015608926110709643,0.023817263801687034,-0.03970275757952243,0.012054370003510896
0.005378128590509546,0.17659263871870348,-0.002112592659203847,0.022037817975234245,0.015835167080172182,0.018442778417456247,-0.03205495260592593,0.002977777998121445
0.02935329364936849,0.20211866007642187,0.0025823632325408506,0.02818836567376652,0.017312030585155274,0.014031101121644955,-0.029540870077746598,0.0013695772030736957
0.05433677930551447,0.18025372445379897,-0.018372933533650975,0.006645661862821771,0.022289574349352616,0.03305516795989489,-0.041792098247486295,-0.0034401291982910868
0.00010449178781766265,0.21677150753562444,-0.008638601246816924,0.029180188586951764,0.022938691140976304,0.017954392547583763,-0.026910549671298502,-0.011515033537543058
0.008546048032520605,0.16391219658249742,-0.016965036502888078,0.016907280650345576,0.022398685044252072,0.016347170515194135,-0.029972636088717877,0.008241769170705219
0.019550948674414058,0.17901070836471916,0.0016377270909104225,0.01917143504463438,0.023560481719185105,0.012679899263968947,-0.040158589121061884,-0.025978699369045465
0.04535114050768648,0.1493201894383538,-0.0006837480113800056,-0.0008590459795664184,0.010452815595080423,0.024546228232432993,-0.042098215027208924,-0.01255636449293574
