CV,phi,theta
0.872764,80.14439595209068,136.96357230248682
0.875472,104.04647844201095,126.08418052525028
0.862125,100.91624454868443,96.73886341300162
1.140897,119.24536306890883,110.18591706461572
0.326647,15.201558737079697,51.56088582113663
1.111687,89.66959156977673,139.2756362975741
0.853673,108.91646490713187,116.64394505742077
0.309428,7.960644661684089,51.719996255379506
0.32553,16.99639678359278,42.0516412622975
0.939406,176.26508094061919,115.80676706299944
0.902214,111.63399465342982,79.40871130692659
0.323303,24.23347635201868,46.8728258993851
1.041237,102.60920681408912,125.9920514096695
1.019008,98.5607537814731,127.36096982271282
0.923812,-139.85122836991528,152.09383008531552
0.806482,-115.09220270519128,128.07887213816872
0.330348,20.036010049139676,50.98396966808873
0.781234,-119.25321789193288,125.49547088484324
1.037239,-149.95674443754876,103.71648640666432
0.840945,-119.04210309265761,132.5330114008978
0.866461,118.3587898315368,135.18333203268702
0.359381,13.775645400789843,43.85298005370086
0.336114,14.321679181493169,41.46089838689157
0.964431,-143.3419321457446,100.6312287152043
0.730469,-111.09676424400686,121.87797776848406
0.738492,-98.13135325342175,112.65767404721208
0.34171,19.10872421937474,43.70749367844777
0.323056,24.17148873784374,35.95685704464514
0.333236,20.420313524320697,45.945979571047395
0.311117,11.125692521335433,46.81849267361205
0.953831,-157.7644362098671,112.12509266446565
0.331211,13.45150232579829,34.695442996899914
0.57751,-107.61231711927162,93.31744074286654
0.370473,20.75731035225017,44.418361350579374
0.80785,134.76701284914742,109.7419745108532
0.379439,17.39923354220948,38.88844626253963
0.573807,-101.13967876290621,91.18293716544042
0.552939,-89.79342520905094,78.54060583181186
0.556853,-98.06412024709867,86.24096853560455
1.07227,104.1502377531203,120.48679574207448
0.317446,1.9333538857322474,46.51595765916372
0.579241,-91.47518694619286,82.26704571131751
0.942782,-132.54194997496108,94.75800401935052
0.854499,124.37217722781095,133.930380270239
0.327919,1.3527782766338308,42.874852209065736
0.323447,16.759697295764436,45.862518948608766
0.892838,-118.26529170995364,88.68609189768489
0.344058,3.914154222486151,46.36912317001212
0.548877,-97.2119844532212,89.5652760817118
0.565768,-97.58034427155502,83.33412308882194
1.021704,121.73085037341261,124.93962789037003
0.31942,10.997790062263887,36.18647319315626
0.873157,121.04686512851445,115.74776938902569
0.869479,125.48687110653589,116.76933396478356
0.573168,-97.84937972126684,87.09563473197669
0.582715,-95.71695752791449,88.97668242605357
0.590738,-106.93468743201579,86.81248176171633
0.563683,-97.87393586494917,86.61992705168059
0.337668,17.35059483633211,43.97655282387802
0.856702,123.78108715636951,108.441345741723
1.205946,91.19183164598108,106.76746667458261
0.548822,-111.45589468933107,86.15576288650635
0.857392,116.50360955453189,120.98126022647196
0.857766,126.10510328370886,127.62564021203548
0.574711,-94.31857817108086,91.04398775950409
1.257381,87.42785049146899,105.78571099205963
0.563284,-99.27999929911581,95.66552774937011
0.581821,-100.53447392753579,94.78936390473635
0.575077,-99.91221358291428,84.54170048822043
0.876325,112.1729555795386,112.29348624591485
0.342181,32.0001333141015,50.66999173361214
0.575536,-100.17290231603054,83.42509321921014
0.308119,5.923067888084202,48.27372757961249
0.589567,-94.75384270829242,82.67624724134424
0.565609,-105.26356412152595,87.8483020186625
0.616319,-92.83298718648696,88.59287011068268
0.577771,-98.48245167289727,84.08009459537462
0.5636,-93.66165262681288,84.29419046751866
0.580515,-95.79995895279104,74.77433042595281
0.553148,-90.41463387876,88.15332451690489
0.551483,-96.80964063150618,84.56513250078959
0.576801,-101.82313581176702,86.43025169218899
0.580258,-94.27599364645208,90.80647786199962
0.579298,-94.64684698366268,85.00705053443322
1.218814,65.58358388602392,72.5468399123995
0.604765,-102.32591318270232,99.72396296172617
0.595228,-111.97618764262754,85.8155182244942
0.582172,-95.70608506792593,97.59128876416347
