CV,phi,theta
0.892701,-174.23023746262072,86.17199142535179
0.719769,128.11581224597452,78.53993881116452
0.995453,177.38635849695922,94.05116855973652
1.129609,122.82090061540684,163.76494973999272
0.858218,-167.97944620922434,92.42586044536934
0.720447,104.87113730607534,78.87338141028842
0.748965,131.71652609608282,75.58713982403177
0.854493,-162.14888459371298,79.3198542907651
0.798324,140.22675508151605,84.3770765230554
0.805664,132.57540712987668,96.97836148485447
0.783491,128.04247350750742,94.13906251996096
0.571652,78.60225513914658,45.20227207601241
0.753632,-178.19434033865082,78.84150346033968
0.810932,172.5619932891489,72.8178441712518
0.856409,-167.87958376523522,81.34255384602206
0.82175,178.2027916109502,76.4481645200983
0.731478,90.04410458835888,55.84355917213264
0.776668,86.02053510563725,63.00829085478123
0.729334,107.34786592487079,64.81746768189615
0.682872,81.43588745003825,61.56000719919411
0.828788,-174.26014665957427,77.9190890793304
0.69537,111.23059212515494,66.21642209110155
0.748966,75.87947429061724,65.71722699907976
0.829634,-173.4815086896033,82.26112787568839
0.893142,-173.98769721873526,80.29149449426156
0.849501,-166.53726825230487,82.23749208413672
0.829811,-167.06969107333353,79.90520580177709
0.836229,-174.51074652288307,79.34539500837253
0.845206,-164.36207361696603,83.59600861880686
0.781751,89.17679818501206,62.56673380160233
0.666398,92.16115963399328,51.31469025320742
0.865738,-176.17154999115357,110.12699173953496
0.811979,-164.64688759627555,96.5338819816572
0.752055,98.04792230062031,58.73463906126922
0.732002,126.56908963417935,67.52815723478462
0.829531,-173.8476502777602,91.86705754188695
0.893356,-179.03118808576153,90.72381536050112
0.639451,68.1891428492396,105.46894685892188
0.750271,130.14898225906433,102.02280098178392
0.762104,141.71965076281506,113.67991451150579
0.85703,-154.2027686807252,93.54171585791357
0.824801,117.19349133787475,82.80747562515475
0.733217,123.8500234347309,87.16993478872493
0.743399,119.54987301440059,78.5019338343662
0.708972,122.53618320185447,93.11880845569324
0.788804,138.83707544639313,148.38728958889996
0.722533,123.33673054720612,96.94282329914982
0.582141,70.14074946020114,106.00540703580188
0.802861,131.26028751554153,109.85508394085898
0.715824,136.16270098987422,105.73853522607095
0.826687,-178.09369336641512,98.94238712888296
0.8554,-175.86582604114358,86.22216706562509
0.712635,102.23760141560616,64.53554785530847
0.703519,92.97494593600752,61.199833647071976
0.765319,90.85904009079277,66.62510377668917
0.726782,120.74434781660493,88.01959852051696
0.710392,108.94233559659948,78.57342700207799
0.73414,118.20371662453128,77.77303433135432
0.554445,113.19247445584003,72.31931698971566
0.796588,110.83113759708735,84.40675004037831
0.681836,99.92799897874168,55.59463119404739
1.104394,161.29871627352597,51.310144150688956
1.032148,141.1985081149998,62.9121977135611
1.046087,139.86857594335353,61.97377109192069
0.828504,169.36672459330197,118.7511853304311
1.044441,142.8157053363444,55.862578488757215
0.971846,136.05228810466036,90.11512530473486
0.868792,-173.8909831207326,112.96015203220506
1.178143,-153.76865181595556,22.14907970850651
0.67354,94.81417323101402,57.23860743845613
0.900124,125.48699367265212,84.57685231899572
0.932036,147.52222620039424,67.25776251066057
0.833293,126.18000741698239,118.46288105827405
0.829615,152.9154839842853,124.91769438148718
0.793171,174.21275484044207,111.41391728868598
0.765938,95.55174226850909,58.8154375947543
0.876946,78.6793110085596,83.40796478889706
0.824646,143.25901061392054,127.80215884990349
0.633822,93.7885587613991,56.96911446766599
0.712754,118.5430166513852,68.91670059689369
0.681251,133.22581390565034,74.11218742831113
1.241218,-161.83498770684906,32.35037717033915
1.15034,163.8551696397701,106.36192106604793
0.77865,147.09658435744896,101.50745473881436
0.655014,85.59342269153885,49.41230356317677
0.725795,120.39863825681867,70.13561712483074
0.882959,-148.6679088249203,62.501801068039775
0.89094,-143.08703726838428,61.27181694345499
0.703756,123.0877012334592,84.81934555103577
0.731925,129.62415412606111,81.06673149671006
0.744122,124.03557568261162,84.19695720010094
0.850913,83.03487816862928,63.614409542746586
0.752098,128.2513648940658,80.31525018902214
0.780785,143.81236817284142,93.7958867747226
0.743629,135.72212771143455,107.28959450882198
0.793687,130.79340033346605,120.07653588490189
0.790678,135.46702967775522,113.38080729634852
0.833699,-165.81543187776475,69.84113181459111
0.719131,121.13116872688538,82.17557220537232
0.773104,114.62566018804756,95.0954500753125
0.729393,125.83767556647791,81.9931264352573
0.718426,129.6394208546663,80.71869403712218
0.78003,143.48199414761066,107.96666172890453
0.876869,-149.88526863732733,63.820948875488156
0.617419,73.8601187039729,47.59206872641275
0.688522,116.38446443019086,70.2177345606242
0.727585,135.52467844457036,87.99960682524737
0.730543,136.70786271301495,101.47122610214558
0.819471,-172.00820080778655,139.06018094436618
0.820791,146.26599508758233,121.66103515406562
0.846913,151.2929901379735,117.22889242761327
0.835365,137.31798040482212,127.48676446030818
0.823488,146.33583518940992,122.72729565478224
0.836399,172.8168493953053,119.97426029475172
0.99496,87.33377190947141,118.42062130999564
0.658878,56.562588747664236,46.764424459529394
0.775867,125.55102966117137,88.85127124969613
0.822724,88.49104807509282,118.73543134693472
0.644414,74.21184949811808,102.53790595214949
0.706445,77.07028342381126,106.97418388949966
0.957071,25.93928648470263,64.18629061172021
0.928718,32.38405297477314,64.9168206311824
0.672727,50.22148173421038,35.145657761703916
0.733698,124.19293725466065,79.65483071487566
0.803514,88.08903566814172,113.5959892484515
0.804203,83.23116920735339,113.48920592965447
0.798156,88.53413089431157,114.74029306804336
0.777113,90.39066886254284,111.85735061980371
0.733691,130.5058259125243,82.73645305019197
0.83251,155.78480047719037,120.9508242215984
0.76312,88.67839014470131,112.08355373326525
1.041646,-4.989107392552864,87.2142017243719
0.81727,91.16183581675237,115.24203123081799
