# label exp_avg exp_sigma calc_avg calc_avg_rew
0.008117	2.921e-02	1.818e-03	2.710e-02	2.741e-02
0.008392	2.871e-02	1.649e-03	2.703e-02	2.735e-02
0.008667	2.877e-02	1.637e-03	2.697e-02	2.728e-02
0.008942	2.986e-02	1.437e-03	2.691e-02	2.722e-02
0.009218	2.764e-02	1.347e-03	2.684e-02	2.716e-02
0.009493	2.978e-02	1.310e-03	2.678e-02	2.709e-02
0.009768	2.953e-02	1.223e-03	2.671e-02	2.703e-02
0.010043	3.067e-02	1.172e-03	2.665e-02	2.696e-02
0.010318	2.970e-02	1.097e-03	2.659e-02	2.690e-02
0.010593	2.931e-02	1.062e-03	2.652e-02	2.683e-02
0.010868	2.958e-02	1.020e-03	2.646e-02	2.677e-02
0.011144	2.846e-02	9.731e-04	2.639e-02	2.670e-02
0.011419	2.661e-02	9.382e-04	2.633e-02	2.664e-02
0.011694	2.699e-02	8.792e-04	2.626e-02	2.657e-02
0.011969	2.791e-02	8.858e-04	2.620e-02	2.650e-02
0.012244	2.884e-02	8.443e-04	2.613e-02	2.644e-02
0.012519	2.796e-02	8.138e-04	2.607e-02	2.637e-02
0.012795	2.976e-02	7.917e-04	2.600e-02	2.630e-02
0.013070	2.641e-02	7.640e-04	2.593e-02	2.624e-02
0.013345	2.742e-02	7.596e-04	2.587e-02	2.617e-02
0.013620	2.763e-02	7.229e-04	2.580e-02	2.610e-02
0.013895	2.726e-02	7.054e-04	2.573e-02	2.603e-02
0.014170	2.776e-02	6.932e-04	2.566e-02	2.596e-02
0.014446	2.659e-02	6.884e-04	2.559e-02	2.589e-02
0.014721	2.689e-02	6.620e-04	2.552e-02	2.582e-02
0.014996	2.675e-02	6.435e-04	2.545e-02	2.575e-02
0.015409	2.730e-02	4.471e-04	2.534e-02	2.564e-02
0.015959	2.781e-02	4.307e-04	2.520e-02	2.549e-02
0.016509	2.663e-02	4.167e-04	2.505e-02	2.534e-02
0.017059	2.642e-02	3.999e-04	2.490e-02	2.519e-02
0.017610	2.591e-02	3.882e-04	2.475e-02	2.504e-02
0.018160	2.588e-02	3.780e-04	2.459e-02	2.488e-02
0.018710	2.532e-02	3.669e-04	2.443e-02	2.472e-02
0.019261	2.553e-02	3.606e-04	2.427e-02	2.455e-02
0.019811	2.498e-02	3.506e-04	2.410e-02	2.438e-02
0.020361	2.435e-02	3.414e-04	2.393e-02	2.421e-02
0.020912	2.473e-02	3.432e-04	2.376e-02	2.403e-02
0.021462	2.425e-02	3.456e-04	2.358e-02	2.385e-02
0.022012	2.432e-02	3.438e-04	2.339e-02	2.367e-02
0.022562	2.406e-02	1.804e-04	2.321e-02	2.348e-02
0.023113	2.354e-02	1.765e-04	2.301e-02	2.328e-02
0.023663	2.365e-02	1.767e-04	2.282e-02	2.309e-02
0.024213	2.356e-02	1.738e-04	2.262e-02	2.288e-02
0.024764	2.345e-02	1.735e-04	2.242e-02	2.268e-02
0.025314	2.279e-02	1.720e-04	2.222e-02	2.247e-02
0.025864	2.249e-02	1.696e-04	2.201e-02	2.226e-02
0.026552	2.223e-02	1.353e-04	2.175e-02	2.200e-02
0.027378	2.182e-02	1.283e-04	2.143e-02	2.168e-02
0.028203	2.143e-02	1.239e-04	2.110e-02	2.135e-02
0.029029	2.095e-02	1.198e-04	2.078e-02	2.102e-02
0.029854	2.058e-02	1.166e-04	2.045e-02	2.068e-02
0.030679	1.999e-02	6.805e-05	2.011e-02	2.035e-02
0.031505	1.963e-02	6.644e-05	1.978e-02	2.001e-02
