x,kde_mean,kde_std,ci_lower,ci_upper
2.0,5.6759827416829435e-06,6.922935981834319e-06,2.4725615370775376e-09,2.409213011896706e-05
2.101010101010101,1.1611841874537677e-05,1.3608903646429695e-05,7.913881107643563e-09,4.711810446361899e-05
2.202020202020202,2.289180322615428e-05,2.5827389346131655e-05,2.4230174465706303e-08,8.905154567049895e-05
2.303030303030303,4.3490277300695364e-05,4.730669875683659e-05,7.142879928648364e-08,0.0001628409857257854
2.404040404040404,7.963368274299054e-05,8.359896626150586e-05,2.0112802186734297e-07,0.00028805116342626026
2.505050505050505,0.00014057541466058656,0.0001424824768730276,5.415561169405801e-07,0.0004932515283018685
2.606060606060606,0.0002393404527497205,0.0002341270638680852,1.4230800366487402e-06,0.0008158677075798569
2.707070707070707,0.00039327071677818025,0.0003707915704890217,3.589487716755834e-06,0.00129833919122485
2.808080808080808,0.0006241948675666876,0.0005658226735601984,8.431114028633428e-06,0.0019922788250758454
2.909090909090909,0.0009581220041658002,0.0008318287599959064,1.903010579306898e-05,0.0029457660690550705
3.0101010101010104,0.0014245402018980907,0.0011781424914615582,4.085196254869943e-05,0.004209046568183021
3.111111111111111,0.002055669496178151,0.0016080438803284746,8.553531461805795e-05,0.005821765177153538
3.212121212121212,0.0028862986626318,0.0021165989385793747,0.0001705563623371416,0.007845025873691649
3.313131313131313,0.003954999722280354,0.0026902068066174236,0.0003256928004972252,0.010206420618162695
3.4141414141414144,0.005307425483356047,0.003308832870807843,0.00060748133776385,0.01298372183873727
3.515151515151515,0.007001963589547107,0.003951269709185868,0.0010995009292332734,0.016126490857034402
3.616161616161616,0.009117257823710614,0.004602583494711091,0.0019042365995218993,0.01949321237258919
3.717171717171717,0.01176014707567836,0.005261397423224835,0.0031671395196619678,0.02329849731883393
3.8181818181818183,0.015071638050438771,0.005943488195351188,0.004938842403953079,0.027963846470024194
3.919191919191919,0.019227870680545288,0.0066785204931660205,0.007537247588808423,0.03363412294625014
4.020202020202021,0.024432877113679502,0.007499723022648067,0.011031436156370271,0.04019185537939772
4.121212121212121,0.030900447225792535,0.008430924714199914,0.015592826103259657,0.04828090989685093
4.222222222222222,0.0388237240022242,0.009477585957184008,0.021062153127560917,0.05817294337704064
4.3232323232323235,0.04833333683317233,0.010625453852549302,0.02850035162724308,0.06992004915053
4.424242424242424,0.05944788803226617,0.01184534621851,0.03719435150348815,0.08345332326664183
4.525252525252525,0.07202411352935509,0.01310031226125316,0.04691651233908731,0.09821290885681751
4.626262626262626,0.08571730648547797,0.014352281561060063,0.05783848780177625,0.11476679924729577
4.727272727272727,0.09996446922369562,0.015566333765242664,0.06962055529672473,0.13142524119667737
4.828282828282829,0.11400181844459362,0.016710804618773972,0.08101157167896357,0.1473811826771611
4.929292929292929,0.12692372097998642,0.017752257832074573,0.09221029204151424,0.16225342119585628
5.03030303030303,0.13778185807903942,0.018647404312233606,0.10175958072289436,0.17505952737630887
5.1313131313131315,0.14571281534689387,0.019337854446200814,0.10846519954713281,0.1838335046696021
5.232323232323232,0.1500721989816577,0.019754261360409496,0.11229313517049876,0.18933340403618298
5.333333333333334,0.15054733010669277,0.019831912783956244,0.11305366108839315,0.1894325320966812
5.434343434343434,0.147221551571573,0.019532981071589763,0.11050549657094073,0.18572267744410817
5.5353535353535355,0.1405722219754864,0.018866523729897965,0.10525463550459283,0.17804223801353877
5.636363636363637,0.1313997854856636,0.017898248709970938,0.09803460106753027,0.16735585765179567
5.737373737373737,0.12070254000591854,0.016746121497758604,0.0896206063023399,0.15459260697019303
5.838383838383838,0.10952538348161495,0.015561582874653281,0.08018074396320668,0.14061017842813603
5.9393939393939394,0.09881635119984127,0.01449798369129639,0.0714589572187486,0.12863626193573452
6.040404040404041,0.08932040831117853,0.013670989274657264,0.06363728193571523,0.11677350321223536
6.141414141414141,0.08152748696714414,0.013124946124770793,0.056755807265888615,0.10816550929427436
6.242424242424242,0.07567568394505815,0.012827485997823225,0.05126277405212026,0.10175994634796402
6.343434343434343,0.07179631066274103,0.012701754267094056,0.04777195335104713,0.09777498163370285
6.444444444444445,0.06977937881752215,0.012675697853432545,0.04562995464390133,0.09600262587987965
6.545454545454545,0.06943775401615597,0.01271653728490267,0.04555443918743566,0.09555574925728813
6.646464646464646,0.07055438978857678,0.012834983170032748,0.04663967003765702,0.09679916126051472
6.747474747474747,0.07290656208425605,0.013064360412893241,0.04890733430268268,0.09933123927905527
6.848484848484849,0.07627016999329175,0.013431092772800307,0.05164801411311086,0.1035345846254624
6.94949494949495,0.08041315045689339,0.013933906377315593,0.054599146998505856,0.10878078921363653
7.05050505050505,0.08508869435705917,0.014539620786203505,0.058094116043739576,0.11439005781095367
7.151515151515151,0.09003666189028271,0.015190934953474625,0.06203863091161455,0.12043541380030505
7.252525252525253,0.09499683384205666,0.015817994600973648,0.0655082955086206,0.1268871381941825
7.353535353535354,0.09973223301718913,0.016350828779554315,0.06945815826935427,0.13317548402304
7.454545454545454,0.10405639543245593,0.01673381624195308,0.07243897683087454,0.13756966619898356
7.555555555555555,0.10785639332110489,0.016941088694322978,0.07613010194057183,0.14197743234043528
7.656565656565657,0.11110416342470034,0.01698697627412279,0.07935612921707877,0.14572193231424227
7.757575757575758,0.11385198584925645,0.016923952088745697,0.0821220437875388,0.14829490717993615
7.858585858585858,0.11621266196242425,0.016824803522193777,0.08432778856190647,0.15040120750071181
7.959595959595959,0.11832940379906103,0.016755094272270624,0.08687869256000003,0.15221941501445324
8.06060606060606,0.12034312766061456,0.01675079013322698,0.08928139039535518,0.15365913063648232
8.161616161616163,0.12236496418637127,0.016814721429852717,0.09143844868769715,0.1566470553633552
8.262626262626263,0.12445965028616728,0.016931373583961167,0.09396887774222783,0.15958342526916872
8.363636363636363,0.12664215619742256,0.01708489426170277,0.09557710964017227,0.16154518993746309
8.464646464646464,0.12888667056970374,0.017265277470689334,0.09712251979957183,0.16390812022044532
8.565656565656566,0.13114469801026965,0.017461269008961264,0.09838074477079199,0.1666398183161773
