x,kde_mean,kde_std,ci_lower,ci_upper
2.0,1.127421565034306e-09,2.0829959040042985e-09,1.6512086443302286e-14,6.455488985976731e-09
2.101010101010101,4.1954453951119244e-09,7.188163885836141e-09,1.150960279143433e-13,2.3363531562251543e-08
2.202020202020202,1.477371323280339e-08,2.3606018443301647e-08,7.470866521918189e-13,7.965648744793498e-08
2.303030303030303,4.919959395582677e-08,7.370722146362624e-08,4.554966970312317e-12,2.5263822571885345e-07
2.404040404040404,1.5486505504077354e-07,2.1863870868118371e-07,2.5502086499225728e-11,7.624407723834821e-07
2.505050505050505,4.6052170992280137e-07,6.156778345976089e-07,1.325479924718287e-10,2.1806579503229413e-06
2.606060606060606,1.2932109308720804e-06,1.6447202609140645e-06,6.671332716356314e-10,5.885914498993527e-06
2.707070707070707,3.4282627372337295e-06,4.165407931171274e-06,3.0710847504319293e-09,1.4901036208627319e-05
2.808080808080808,8.578069701591156e-06,9.99464075298017e-06,1.3462423053103726e-08,3.5799399819700284e-05
2.909090909090909,2.0259480453792518e-05,2.2705570874217775e-05,5.4695055249337775e-08,8.107167243511281e-05
3.0101010101010104,4.517785242973778e-05,4.8803911861859445e-05,2.0682377091357298e-07,0.00017299195087185993
3.111111111111111,9.518959745457832e-05,9.918051259007809e-05,7.270283460841393e-07,0.0003485382244091107
3.212121212121212,0.00018974469350061684,0.00019043208228611158,2.4032731241185345e-06,0.0006692131008543432
3.313131313131313,0.0003585480114941584,0.00034522957758304537,7.4459667164388235e-06,0.001202772059339295
3.4141414141414144,0.0006442346160476719,0.0005906044962886119,2.163691960178091e-05,0.00205415036931346
3.515151515151515,0.00110543073028236,0.0009532091176922028,5.9080180637030436e-05,0.00334777417717143
3.616161616161616,0.0018217948226845163,0.0014517189372342276,0.00015326086705049456,0.005224119122106164
3.717171717171717,0.0029040410346347057,0.002088700041167674,0.00036663770658474086,0.007756339689314719
3.8181818181818183,0.004512210925582956,0.002846815311966775,0.0008251269602989262,0.011188073940855124
3.919191919191919,0.006882709753206833,0.003695516790209769,0.0017531494023894593,0.015604280347487363
4.020202020202021,0.010357688365712778,0.004611781623787457,0.00341711919658998,0.021020477305572598
4.121212121212121,0.01540052977959947,0.005609271064908057,0.006466021555384401,0.028304144734270703
4.222222222222222,0.022573330717907288,0.006755277275230903,0.011285924058996432,0.037523222793157104
4.3232323232323235,0.03245359989681548,0.008148168236994168,0.018208492599772412,0.05003435083617776
4.424242424242424,0.04548371327928988,0.009855474642404766,0.02765090274135161,0.06657583516498065
4.525252525252525,0.06177718669215173,0.011858776269987747,0.04020655068017905,0.08700403967300833
4.626262626262626,0.08094012038351897,0.014046887949024868,0.05512548524850127,0.11032002376025335
4.727272727272727,0.10198639350045556,0.016247639199180017,0.07156976592629578,0.13535898638359461
4.828282828282829,0.12341428620636923,0.0182673903744463,0.08844020541690774,0.16100104795298345
4.929292929292929,0.14346472373929411,0.01992450498351203,0.10507518436476318,0.18450243788095116
5.03030303030303,0.16051039356089464,0.021079193564105352,0.11998237078962457,0.2030652849709734
5.1313131313131315,0.17345976821359615,0.02166267987362492,0.13147267905524637,0.21652948124145377
5.232323232323232,0.18203311514326276,0.021701522042457767,0.14016805962209486,0.22512612475078064
5.333333333333334,0.18679789257872492,0.021329106770838213,0.14559590760023486,0.22818353744419945
5.434343434343434,0.18893243148313588,0.020777515359352027,0.14843199929758272,0.22971903735540863
5.5353535353535355,0.18978907159200706,0.020340215009682045,0.15021506083043493,0.22899570848648804
5.636363636363637,0.19040906579019493,0.020287835288258418,0.15072878418721367,0.22948988330250242
5.737373737373737,0.1911664484774614,0.020739529835627116,0.1511173957509091,0.23179299790741117
5.838383838383838,0.19167341613158895,0.021566313087166056,0.1509630373202332,0.2345875457558005
5.9393939393939394,0.19098055597537256,0.02242665172449626,0.14848927299971276,0.23731254484809788
6.040404040404041,0.1879902618261116,0.0229220363453235,0.14470391551640846,0.23512823330985336
