phi14,psi14,phi13,psi13
62.93985503912801,-1.303720692737253,-36.105109345672595,-20.07266913652195
54.85190930173827,15.47272464427291,-48.588541605992,-27.320119800204893
43.19783757648531,-16.8326216818918,-40.26574000475216,-20.303355140609185
40.338969176119264,-15.540591430095013,-50.08598288710582,-26.790638841070795
53.4000073637778,-17.458084493690123,-52.87804719713839,-22.208308138836806
45.50719487931666,-3.841950913800567,-50.37101766359436,-30.082569973222842
40.980392504954665,-15.671197950506535,-41.06423364439325,-30.697143124173408
34.935100413867836,-5.7180478761345155,-67.67659186253466,-44.38697803059643
52.37900524474179,-36.69323595605182,-53.17973121643544,-0.25860187976752486
52.98865360945221,-17.74963738816049,-43.49188111280799,-7.046898184250973
48.535067152890626,-16.86258969249795,-44.5970705357101,-30.715837736700973
53.24500862184763,-26.23879459675469,-47.33117007931308,-34.04670152324172
43.21212918641793,-4.4813676220252985,-43.36076900150978,4.301641727899069
51.238169404940194,-20.308142145101733,-38.23478867365404,-19.153274455317987
33.01635208111624,3.190717982290136,-26.41895867613565,-34.73339492863995
55.4152504368583,-8.850199031286675,-47.72448717919624,-19.463397869892535
49.96402964690053,-3.513473347230484,-37.24925334041023,-21.252599321456877
39.96731495237885,-10.505665976641055,-43.716849593115406,-26.860273078487513
29.694369178681626,16.7297738992735,-31.1808321034621,24.575005516917578
44.51450378619311,-8.54512994528086,-59.27978223018947,-24.3392287400108
49.341201309804234,-28.02201567149668,-64.38465367657504,-29.565815441710335
44.44216546663916,-12.741107042416708,-56.52807817013966,-26.969974643083898
38.12436348705691,-3.211853580421604,-42.581706119460314,-15.260922849152077
60.70540804566827,-8.489150657167741,-17.812109503410326,-21.454280037803134
67.3049667019425,-3.996220785358087,-39.11426114123449,20.901604171765225
66.10978985631625,-19.621454431714458,-13.113053048364414,-36.13270212270017
46.911264916662375,-10.946265873934424,-32.11834480640616,-19.71621806718537
58.10891001632622,-10.509574138686162,-57.35378798741285,-29.249636998916635
53.0915026520346,-18.94353366627803,-44.38644973708349,-27.37360332656479
50.19652905204329,-24.201110393363667,-26.849959085817193,17.296628478273593
60.05277580192451,-24.247183459992304,-34.773984975910764,-16.4908270575163
50.70487204914429,-13.243126732659796,-28.428419259612397,-24.61110217225834
50.79158967725853,-9.621273124840966,-36.37129419151624,-16.225055222184995
49.99646341035917,-13.833625206174927,-47.55980207031673,-12.41277780212243
50.2378636721329,-29.904330707294154,-32.37603754037963,-17.6864545011687
49.41451888646908,-16.53724775350192,-17.505963933801457,-27.128838528747927
45.77793460696681,-23.439528391064453,-58.65221412854648,-27.656513943643965
55.230450841491624,-27.49604765718425,-39.174401778025555,-14.62528924612233
48.18756156322172,-8.961946445354833,-44.14066437622747,-13.578889756391046
54.810722923422134,1.2496374409947766,-11.3900978567117,-33.65495385336492
42.146351781525674,-14.577288942835107,-30.517612188112253,8.90543133522157
54.6221743443264,-17.408313142023797,-25.238374186052997,-9.844276576275105
37.61238434762618,-16.739725883689687,-22.62786675280743,-22.23574245022788
54.7791211796781,-12.499394041379164,-27.65647840417332,-18.66731092717929
43.98475087309147,-19.38634111888726,-21.92739629871534,-20.96079009634232
42.83739332187426,-14.21109793343582,-33.131757678949846,-16.090626605816688
42.02154570881625,-28.907581659469614,-29.481822283952845,-22.853761103934573
37.688356158615136,-6.539119608804142,-40.32063040311199,-25.43081422451833
32.1480952698656,8.35014854889242,-36.70964494095668,-18.67514058882457
36.76699863107758,11.729445691163255,-35.496917165537894,-12.661611835995526
34.367753779080864,5.278767800804182,-49.05527182827983,-19.912978703967852
57.13227334448062,-10.992409862133563,-63.25808541760214,-13.08121710552025
46.66335970041156,-15.487498500495331,-37.36067307243903,-22.21877300868325
41.84768635094659,-4.50244729800051,-32.12381994867615,-22.534911283965656
44.35654082478256,-6.88238831664032,-63.99268187190393,-32.38973239118746
35.37709984699952,-20.940379646133117,-35.332444107374705,-23.102688573210543
48.91395915487855,-28.533967329374153,-30.043774485571912,-31.22088405563429
50.6385106003733,-16.57334886412426,-42.18008377962523,-21.814790237906394
63.46895074131015,-15.358469197740765,-42.067900133412216,-9.116998274997858
39.89431014151878,7.992598940130779,-41.49996933240431,-7.587611480429218
46.65934801512342,-20.943909239343284,-32.477441459826984,-15.376700859740662
