bind,memb
18.78574162940064,-2.2900001525878935
19.11436005198903,-3.2400054931640625
18.86850715149894,-2.170004272460936
18.247121001140165,-2.609999084472655
18.380452382162783,-2.6800010681152315
18.448793072950636,-2.760002899169919
18.55202210902017,-3.340000915527341
18.490886821368978,-3.229998779296878
18.637087864250333,-4.110001373291013
18.772545556605404,-2.5500030517578125
18.04521154691389,-3.740001678466797
18.91574502214384,-4.560000610351565
18.12919919809816,-3.640000915527345
18.796744517808982,-5.22000427246094
18.725023290114105,-5.560000610351565
18.994764551450473,-5.550002288818362
18.369321091493475,-4.390005493164061
18.70490317583981,-4.860001373291013
18.610734050957117,-4.780003356933591
18.758813698519653,-4.1700004577636705
18.938898824506655,-4.660002136230467
18.600742266918466,-4.75
18.19171249549354,-4.080003356933595
18.346346454080912,-4.490002441406247
17.946250185570072,-4.750001525878908
18.175398677856563,-5.370004272460939
18.1304905082224,-6.150001525878906
18.730095089601647,-6.8000030517578125
18.04015995085872,-5.940004730224608
17.878395826300082,-5.130002593994142
17.835084129116964,-5.0800018310546875
18.40200846076528,-4.970000457763675
18.5594610834403,-4.980000305175778
18.323529571981464,-4.4000022888183565
18.504335336692098,-6.160002136230467
18.483819401305162,-5.640003204345703
18.149189487225833,-5.420001983642578
18.333739756977295,-5.69000244140625
18.503311290204635,-5.490003967285155
18.657736932793274,-4.729998779296878
17.93876586401976,-2.8200019836425767
18.37316365607751,-4.280002593994141
18.14684680993591,-4.770003509521487
18.549710337400946,-5.010000610351561
17.90918730485659,-4.630001831054685
18.778793929071586,-5.390005493164061
18.664313351202267,-3.4800033569335938
18.48259899664518,-4.449998474121095
18.25875726062122,-5.380000305175784
18.403660461284876,-5.36000213623047
18.266920912425977,-4.630003356933592
18.567312751258346,-5.390004730224611
18.723050752980264,-4.900004577636722
18.83553002803931,-4.180002593994139
18.190099387902233,-4.850002288818359
18.01312035965692,-4.620004272460939
18.341553394421435,-5.300001525878905
18.570985565100404,-4.570001220703126
18.440850474735285,-4.400004577636722
18.805637205476135,-4.479998779296878
19.00204081765114,-3.630000305175784
17.862635817443064,-3.220001220703125
18.147924055271204,-3.83000030517578
17.83794346403218,-3.6399993896484375
18.637025714911474,-4.440005493164065
18.435173998872294,-4.3000030517578125
18.22642917114682,-3.9500045776367188
18.693872264802998,-4.030002593994141
17.987433955174048,-4.120004272460939
18.425008270593285,-4.120004272460939
18.31939557059182,-3.710002899169922
18.696527741585285,-4.3300018310546875
18.410216873255056,-3.930002593994139
18.95318547657679,-5.230001831054686
18.114326959037527,-5.0200042724609375
17.86001326429136,-5.170003509521486
18.657639996453366,-5.4200050354003935
17.95660869801246,-5.670001220703128
18.29644077067925,-5.790001678466794
18.355020781120732,-5.559999084472658
18.079794943372615,-4.660004425048825
18.300206473963577,-5.05000457763672
17.79910430678815,-4.640000915527345
18.237363648520876,-5.120004272460939
17.76962378929617,-5.100002288818359
18.072761706074093,-4.100002288818359
18.37259827306617,-5.0200019836425795
18.026488929236812,-3.610004425048828
18.344108476287328,-3.540001678466794
18.102557412562433,-3.700003051757811
17.550342468267825,-4.020005035400388
18.389739589683582,-3.7500038146972656
18.01745985635245,-4.0200019836425795
18.29036905812153,-3.8000007629394545
18.145944649249977,-3.2300048828125014
17.83957493053273,-3.930001831054689
17.93724903265599,-3.3700012207031236
18.325834026067,-3.6200012207031236
17.758881189272447,-3.490002441406247
17.95534943080478,-3.4400009155273423
