NM1,NM2,NM3,RMSD
0.005907213634573915,-0.037423998077567494,-0.013720780669539506,1.4008726749033154
-0.0006444077040428003,-0.05717425197894603,0.05157087937387389,1.8545844870715191
0.04802837570379654,0.04467675172975777,-0.0734200071407328,2.5882837853892378
0.014765166111627901,-0.011447668817108585,0.05240494024400644,2.066908491008945
-0.020130560120213838,-0.12280555391649603,0.1051697501906092,3.835268694547981
-0.022968143365088144,-0.20938850943626885,-0.057997274014868885,3.8213034003654056
0.045874130264479326,-0.14777182324569982,0.16083963093670448,5.580943620907447
0.05984909193833198,0.052746382044770536,0.0011654657037377324,1.915121474400263
-0.02435231666927638,-0.1971506979357392,-0.025539235178863813,3.529442159254925
-0.003579510871954832,-0.0449977848601366,-0.06246485883291783,2.517540283246066
0.020160259782127002,-0.11429950299495793,-0.20635271093554441,5.114214531846748
-0.03674818629766343,-0.14396708620349283,-0.07395191722380047,3.4907843299407753
-0.02763644199645136,-0.18880751417735647,0.08648526918692963,4.349431241590983
-0.020732300733919993,-0.19491472320017394,-0.0070923658172561835,3.4401708032693095
0.006564392120564629,0.010828377052356392,0.06185107811213756,2.3335797402255545
-0.02871565520807678,-0.3464705417589032,-0.06521611152621175,6.266433117702151
-0.0073580482569475915,-0.15036457863644453,-0.08323031669079792,3.19361518151101
0.029472039724406627,-0.15562792419294608,-0.2619296445048334,6.505208392476672
-0.0018476514247816515,-0.006552269657925126,-0.0711508977688904,3.2028440961073636
0.007918492579627737,-0.02197162948492038,0.11235857285285605,3.608441480364756
0.045814811390860806,-0.14966906208576583,0.12865537355591697,4.895644447471307
-0.015670352672187023,-0.17330720923634818,0.27979988411008677,8.17039164180855
-0.005941971144801269,-0.09626499454273134,-0.02984337231774236,2.049453840959929
-0.020725002109294583,-0.13354970967142296,-0.07572503988344538,3.1633916199420526
0.1445456852122717,0.10872757423513857,-0.11803517795344844,4.798467758112749
-0.027639445001472494,-0.2696616206073178,0.14214818808520285,6.423241178842049
-0.08019193638419686,-0.14476893568484425,0.031018299260510394,3.369287619403427
0.0439765898819451,0.08775966342883185,0.1264521491512847,4.310729017013857
0.13210463517503515,0.16295867400884728,-0.002888691163932263,3.968389417456653
0.04660417999199296,-0.14622282006237752,-0.3304531222413614,8.400047538242033
0.033481456652576264,-0.10306113310312601,-0.21432448521382358,5.357249391719169
-0.029198097769358618,-0.19313097859153625,0.07388166053900203,4.394437136178562
-0.12109278585684773,-0.132632521826425,0.14411446718287946,5.025338824506368
0.07895525647338987,0.10151042122290173,0.12194654684524733,3.6433553697794037
-0.06791775872751289,-0.11683652472191963,0.027207017611127093,2.84519602661081
