phi14,psi14,phi13,psi13
42.17218280669431,-11.69106651304583,-58.660609950049945,-41.18078667010477
29.871559387103066,-19.74342714160292,-73.14513723179971,-46.337380558377035
46.82906929498991,-17.7901857259203,-52.34859347606979,-37.514791325372244
56.0228668750819,-21.390881423386514,-63.01786677994814,-39.632338336893895
44.899619482094444,-1.3445522753186585,-66.62943379247076,-19.171661568633656
36.613731186758734,-28.612504022409208,-41.188222311224244,-24.418220812308498
34.85772515927085,-8.553944308989678,-31.063172009014735,9.459388311361588
36.847210949773455,-32.86920597548585,-21.950594992743035,28.409595054249543
31.935626655646463,-11.303163524296654,-33.71824860834892,17.763131859941787
23.44697231975525,-13.93210017890208,-24.152017190624896,27.91750064038999
45.933133492459945,-10.356309396790415,-45.79890028048606,-31.586064276415307
33.811751185101414,-24.962321623951066,-69.64479402619723,-48.41513477209011
48.359331267214486,-15.679243062845977,-58.700200392881456,-42.20014709877724
41.779054932613604,-18.819784246418504,-47.22718761418746,-29.11431267891422
40.3272451641482,-14.305586000972253,-77.99602794936784,-17.821385541114516
52.06279680337531,-34.256291943318146,-84.469807261608,-24.675633702913156
39.08232031757176,-1.7496039065617126,-71.95383995727812,-44.308993674448594
41.98935374645795,-26.10535792761892,-62.406128016047695,-23.66168800325313
35.0692822792964,-19.898152594413553,-51.78297756741327,-34.0386779185028
42.146060936803416,-16.812796436952123,-52.70837120737261,-27.91960137189571
40.46107542301043,-7.8028058095723365,-63.52172143597665,-42.054283217280584
42.182412285444634,-8.87695490324032,-67.91947005918585,-52.103026030194314
38.52704695388394,-18.576588322429245,-75.24926918428046,-38.32240286577264
48.28631003446163,-29.834164880038568,-75.10406365231243,-35.75618420957584
50.74038381919661,-22.471076781712345,-72.21265851201957,-60.82153314307001
51.24648363826589,-20.640233786660886,-61.51855966562079,-48.67160712026052
37.99009404431962,-3.271548520600584,-65.35274690684012,-48.27446245702794
53.60723118355455,-12.635233452480922,-72.81212562407362,-42.17272216839383
28.994375943151617,-12.749666619010508,-53.17912816947135,-68.0909954340682
36.32543580471868,-4.400317262727982,-71.08125910654408,-29.89705540073713
54.48317390085747,-10.96470109768626,-51.272579003501384,-34.28392293601192
45.72792057823845,-12.434677841437919,-37.671218351875424,-47.768329290153304
48.84271287137947,-14.258088219819616,-65.51374972315169,-34.513834198904526
43.22622143671373,-24.885688639598637,-60.26875237080456,-39.793872672012206
42.860369701319875,-4.417637922736011,-70.61296716372092,-52.34035443705025
23.849717192045713,-15.882627281876923,-50.37096953275593,-21.247018671095844
29.142694640082443,-6.122499948205299,-61.991827206302226,-31.40460706194861
38.99573315241068,-1.4917427545831692,-55.545668815321456,-35.28179788053673
41.581315254821355,-14.188219108188477,-72.22705446046439,-40.34046773850901
43.500910814165195,-9.240414145789039,-61.79801448971769,-28.484368825184443
54.10136527454011,-20.648628996563165,-64.5671989145243,-42.18566097140757
48.8420222566395,-7.77496975394404,-50.42048817397767,-35.12668191145572
31.953662839122998,-37.469787930815414,-56.337058051709896,-34.712223349847285
37.9222189562773,9.08009582683118,-74.98131281068588,-34.170850173117586
31.387550973247304,-16.10976886016837,-63.50595578242679,-43.84003075818408
38.08886213167185,-14.771706312899166,-63.05260854241179,-33.23099257100136
36.07964537994529,0.7965711165568194,-66.02975420029904,-51.4153716694605
40.185751096551975,-16.530002442503264,-60.70440111553491,-34.18804510913543
34.370098148240174,-1.0437574693457088,-61.393744655296274,-32.343270959378344
50.5504367035843,10.386391522993511,-80.21614694439101,-39.81210925162866
50.48930030330464,4.921188411368546,-64.84613152117527,-38.827911303972165
35.12617423599606,-10.614047608829734,-78.27095660887787,-35.06875262999893
47.13896951986979,4.3251841358951175,-61.53471672667335,-46.15009859441006
62.555114225983644,-6.371649412620997,-57.46967999430604,-40.95636102978673
41.275497254343314,-15.18593210594995,-61.67122096528604,-31.595203798092868
54.36558872157238,-16.766028802510693,-78.65539701568748,-45.70074552723102
36.85444029749519,-10.794366432493888,-40.60725057085678,-45.03193563674655
35.91525254496922,-10.987356323787894,-83.64439946759607,-34.08517460971019
55.28733020715641,-18.867311438670313,-88.77755578022507,-40.331237943402144
50.08894336002509,-8.647040609812322,-62.58292660202295,-21.84209006316357
36.32488872522494,-11.484013829221512,-69.17754153261306,-26.99588109548703
56.47966100019858,-5.45524080095267,-64.55265882390981,-44.06350574076282
45.765483254425035,-10.983764611509205,-52.68588460577442,-42.77129330006598
45.18196065297488,-17.751336955086355,-56.42942867166863,-43.84799224497456
24.4706644110541,-26.17654665824665,-71.72194105564135,-35.097164158772415
40.109680653608514,-17.249896341384055,-67.48769884683016,-49.175822868740056
59.14375923650011,-12.32356196130136,-43.469862712021225,-28.703213406623576
48.27975639588819,-2.805347432485696,-69.48490177957288,-52.95770425192974
43.28452242926452,-26.28518559491782,-34.14845332554468,-28.089508544645504
34.77657100183819,-25.27472676013612,-37.25127677772423,-35.05947216431066
53.388481526003744,-18.512050356561172,-73.57262077217779,-52.47253739996766
34.03957953341985,-13.366738885733552,-59.13975647500943,-41.43703042296034
42.365436345771904,-16.916838681733395,-66.71632681462886,-40.95934508976897
52.713334106534795,-9.180246981453365,-67.96342980839393,-43.537801548256844
42.64218830052334,-14.096557721484913,-71.42220716271245,-48.014008966415375
43.879691525299336,-8.076206823820078,-73.68240997270358,-52.659479435615914
34.61868009100682,3.91151969227427,-67.31617197347988,-47.604059584729335
51.02371034945067,-9.456318733203128,-61.82560091857264,-44.29228951991544
35.95306642909126,8.891129912277577,-78.39136326843722,-32.58736760237759
53.90091546050558,-22.360231108359347,-65.47375226326578,-44.209383513837516
45.13055025328765,-22.42823640673642,-54.66316053716182,-45.34878622484114
40.71898350667785,-14.023683460107478,-66.00662444400663,-41.31710862364214
38.13554213322142,-5.425406968809019,-46.90768895795091,-23.0070686038996
39.79657789305543,-8.666094207961907,-37.60583427263498,-0.7599477360492941
58.88363195678869,-12.464031383626377,-18.81389619089287,29.744187737874938
38.7996931217591,-24.113332934066197,-45.18583913608164,-16.18911204118551
25.803610586422096,-18.77338258102424,-45.02813049674257,-19.172586784392283
29.407012014284017,-17.24752748319861,-36.54743540103802,-15.362209809253422
42.37067576929364,-31.02601906111371,-64.60275887673453,-35.37313141353552
33.61253605265226,-17.837050032845116,-59.65838173424297,-40.79432845547518
38.71930737853931,-26.166321475492182,-78.53633330815552,-28.839912617105252
48.297571595405955,-29.3347078043937,-37.02705889763475,-26.99367259270895
35.78257987535479,-5.091392635155631,-61.269390359371116,-54.721347987394644
26.32138316018834,-1.8538515602415568,-43.17624362647745,-0.7141451094952758
36.98429943406992,-21.770029808555297,-59.6480138737603,-46.16607073567712
53.226331855848606,-31.081415913701598,-47.70333342032442,-36.85229676375003
40.098913436525606,-16.7308545551186,-47.746916393922035,-21.88088619223838
46.69594025420101,8.05856068193656,-58.082993785502126,-46.324907593130085
34.843565911146825,-16.034414659939447,-17.003130968315762,24.539296502141013
35.886761450320854,-6.8130397962483835,-16.670682432059653,27.491899812204416
40.16852450168393,-18.606076842125923,-14.845498190263271,41.79614903628146
24.856172930537785,22.02996461615638,-11.021852309612271,6.578904012822204
29.422394762905178,-8.296506170260736,-27.86936747402608,38.0235073621534
43.74939743320394,-10.36514196496973,-30.247594285280847,28.515547097866545
16.624021105855974,-17.29499412814083,-36.65029448111373,39.335144929557266
39.07964087594758,-12.086817474036193,-60.15951964985687,-27.359589592543156
34.65733164570169,-20.086648083654612,-68.29683467643018,-46.0924289791194
41.30815936350731,-22.117794111060146,-73.72932233157155,-58.51907718820024
44.69030499243383,-9.435132691830772,-68.25913384201542,-51.550781035727795
36.522714321664886,-10.565704132052552,-67.0613326241508,-52.28395148091123
37.73981153959158,-8.671589461458483,-75.63002643268882,-52.78920488613781
32.915445085672715,-19.63027972563704,-58.184882785294725,-42.995762086730096
39.304139289010685,-10.021822009863715,-58.48718083147436,-41.36202835010407
49.36417814886576,-23.090419865309006,-74.06012186050742,-37.99860993874869
32.413931864647004,-10.61137466863291,-46.40445553094044,-11.978354326521758
43.225600095112135,-4.832307939870957,-63.18544421973764,-51.22693204124067
45.0338108308937,-11.262804517116132,-46.491251094005655,-24.111860564483703
51.71213131917429,-14.545538668938585,-60.86477737495505,-22.603055988642655
26.377046151817222,-9.55917592566071,-39.899195101173845,-23.74939417190538
36.02030214811995,5.69681918299939,-60.57062446094818,-42.21174431918602
56.65060787414296,-15.490431184508855,-58.1372329976164,-31.450384284829816
51.40778307119942,-14.227441487447283,-68.28814558935012,-20.669152064507998
44.18023357087881,9.081871432405249,-54.010412514732124,-26.114121361889012
39.03559073203399,-12.128855414277414,-47.12028490805655,-28.22292880648092
39.87644158152876,-20.16347565379356,-36.38611069967512,-26.40392692561297
51.94227596612025,4.623309194023696,-57.38099706479143,-32.391571156314235
45.634562738912344,-4.380015542212363,-70.69223708798499,-30.114469920761373
42.87475257572511,0.3599496029120806,-32.59892672251325,-34.380333692863935
40.31543849254033,-1.250208712431255,-62.82293321682515,-25.862062419664795
59.28900177640622,-32.78930616699607,-61.43201087495584,-29.159321178457454
38.36774260966904,-19.181960817366264,-49.58074622255279,-27.539530527662826
43.39134063325211,-21.652239149261263,-40.83590218201082,-30.459843281002193
33.34447764264905,5.813569275729531,-46.37828598087033,-37.96764237360131
45.291655047405634,-6.81083002807529,-37.526849818506804,-31.46841850230911
53.73016228893823,-6.665417273142597,-56.153105392339036,-35.103683879348296
32.38911798188467,-10.255377711986183,-35.576472860368916,-32.255352461478175
42.76501102077832,-0.4432084221557431,-42.18260559721468,-32.60935647403485
50.31418375987589,-9.021077265473913,-39.29700563223562,-30.91847178106099
44.60103324091356,-13.187497571755156,-64.745578871335,-37.705881106887
48.94078923637953,-11.618981035080411,-72.49517762764742,-42.16505270913123
23.09429580825272,-12.143181356250947,-62.6861598486856,-55.76405106747915
52.35185905533889,-15.955216692152812,-52.037580369894854,-21.749065070186738
56.813419669488034,-20.78414020146161,-58.58555255532225,-38.71615821065433
42.972326409908234,-3.5102229802350315,-57.66250243494672,-39.4764514718661
35.60925706310743,-12.625369234622662,-61.846810711738584,-42.607163879862505
41.679619698708485,-2.7492441776313155,-61.57648930906957,-35.19265849138995
48.70606880991879,-5.999460592746249,-36.869650761793224,-28.522796723513203
50.258206734789006,4.248021657232295,-39.141709562325076,-5.453140736680048
43.51029798851073,-0.3280727529252359,-30.12608925378508,40.04040751652087
37.11402569080478,-11.34196887889793,-27.930651283947768,30.92876048848743
26.94531301721359,4.966263281788356,-32.97832336414112,24.758363286205462
40.42877492703443,-10.204245996785227,-33.182715627931216,47.83365595288659
34.68469227094478,-22.472441333951316,-17.619207847987184,40.208827930739936
32.302147499376794,-0.23649660000529196,-38.471386463136064,34.93881875022505
40.941897935702656,-18.19593607638387,-10.01108828440393,31.622998769163445
43.971702210873204,-11.865518242904246,-41.75887679463855,-25.72404818541804
42.81871836299954,-3.5268192712856616,-66.89260196551322,-50.491296830828446
47.94376834954923,4.513089684287428,-44.75977296936548,-16.951540111144567
47.535662242449455,5.291746665088659,-30.017837745021005,-5.220462831886399
43.31568607295515,-10.273390363353624,-36.803952379158275,-8.83304926313252
43.33894090703961,12.22673675575984,-57.091107896408865,-47.72861229811307
42.87575652824038,-16.81019696664917,-66.57978654463896,-45.68021559186294
50.87630116211079,-13.238291087380784,-29.35677998435654,-12.416648216985017
62.150464342337685,-20.27729433256219,-39.3909741925433,-16.426667977960477
49.51967606723798,-12.676336555408248,-63.04895761890488,-58.22460963391471
45.15194863121246,-10.125064527948146,-63.514008001042384,-45.25614477629531
52.58821275458768,-6.566991769263424,-65.55662768857637,-38.067951917788555
29.131099368615953,-7.1927013972867835,-44.62604316693102,-58.36595374987929
54.15364644956685,2.302906346592498,-75.83427883073142,-40.75453485561876
54.123802819798854,3.5432941952622476,-67.28614383186999,-40.65347034203764
63.12865795587656,-5.855038303443248,-35.05643347286979,22.367520355577778
58.43786138888434,-11.538197049945897,-20.232793084177228,-20.383081398483167
40.43437263418277,4.928516380025067,-26.153252711167084,15.017541449289977
59.09639257870714,-19.340499644488013,-31.755042242880098,31.114851941578586
47.91603169205812,-15.488101152494268,-61.42421028671369,-55.08184589597716
45.69145859870701,-1.340966123803256,-56.18700458582162,-56.113009037466234
55.29194120137512,-5.144250880410567,-69.43441395446503,-56.99507191179675
45.94585482700645,1.7262813893578437,-62.26403808621861,-41.01182956051298
38.63948025148564,-0.7910995426361529,-24.971242558254783,9.503111259899025
57.37975874017775,0.5844511139114998,-68.2611508530209,-32.98043897211699
22.7443099881463,-29.595867891898397,-39.76426784197596,-24.879267211121025
38.95147629323067,7.494384791819959,-31.34671568401916,-19.768695595158416
42.95343294176699,-18.26102137153603,-62.27459247845223,-48.00674939032259
49.23069783317338,-2.100117026518041,-87.69733255992135,-30.59291880214176
53.29890600780468,-13.823797131150211,-56.44884068263337,-34.807507581599516
48.34990345208403,3.8959224217088875,-65.14781104605642,-45.05366293534007
52.124185833442546,-10.041472051100643,-64.71614150765008,-42.49157088758417
48.54684901579473,1.4527210980223157,-73.88352188204395,-37.523866326629786
54.54495570751333,-0.11396542560548624,-45.51481809340108,-16.250640675861057
48.402264860396954,-12.173968223383378,-61.19156063695555,-33.8390071322235
55.04127361710055,-21.98519156427775,-59.72374047945978,-11.103230173666248
53.75269557345884,-14.874355308715796,-58.35734208581915,-44.781400705179905
57.34759111219384,-5.021552032012872,-66.7584802695533,-51.35366277272984
46.34779856678638,-9.156391536738424,-69.21239236578667,-44.98478303893391
37.678786516701486,-12.155021037591286,-76.80201604669902,-40.10358240880669
38.313574826210676,-18.77729071739098,-72.60172018043525,-33.84557560583233
39.154530438100544,0.09895038794638018,-84.08261990067959,-30.104262270265227
41.8856060127765,1.374906241267321,-60.07845832368305,-60.147142281619374
35.82617474458239,-15.242222319684107,-72.30937931958621,-46.192983138182605
29.506300884549944,-29.95089381988398,-69.28821062692252,-63.89719146753936
55.94609747292552,-13.013334042718983,-65.18959097661802,-47.63449688964786
39.536170910665454,-4.1714953569435,-56.976328818460615,-35.82225467143287
41.93085536317921,-28.502471986543366,-75.93852656135924,-31.382510051489785
40.94741545008171,-11.566848607410279,-74.67115311129973,-53.36076233489232
42.805447982897995,-18.004439786557597,-65.29341260508122,-48.47089071499197
49.67246617834357,-15.953451505304741,-66.27690317480253,-49.34678784322775
37.283106461330455,1.7281544105504112,-53.83827747735389,-39.42151723329756
45.292552598448744,-18.0957893881443,-73.53969683928506,-42.72679521706007
65.64280085269314,-8.694015659000726,-78.64708787390094,-39.064451993881384
46.96795648982327,-14.765784393552918,-55.747030719055466,-62.41228623408412
46.356128308725474,-16.719255192739656,-72.1971568014338,-41.70163644992377
40.4308683078411,-24.171373996583824,-57.48367153717094,-46.435823779366814
44.874832128139396,-16.32029630746788,-53.29577352973803,-60.466164484314575
45.133555199956255,-11.933697122016445,-58.532303413249984,-47.421946367940414
40.4752920520129,-8.413728364549964,-65.4851694192504,-54.31657173230499
47.40943903978031,-15.059275686754317,-68.19278313802802,-37.704570790500775
56.8128724114826,-14.784635825569973,-59.66822660121703,-53.101922349149525
41.9359803599019,-26.0353630832524,-80.33270688973677,-34.86898234188869
44.40603881216849,-12.844434844942915,-63.12328648780784,-46.54001393539793
47.46192355829234,-7.727730786040943,-82.82967545045256,-22.306585573653823
43.83228807737744,-35.00407373334549,-57.389464403555394,-39.27458243429157
29.719717095417916,15.734613578542394,-86.37115206557182,-36.3388097215157
52.12304334690412,-17.422379373022373,-74.90415659627509,-50.047369799110875
53.32100881132944,13.841281913224309,-60.56104179931426,-60.04255306459938
47.53528839910999,-6.059005178650951,-83.77869892346921,-31.117606089204653
53.73671448924367,-12.139539436470384,-58.719721578219904,-53.27544409081285
49.63502178859362,-16.939400797684705,-63.29681319206342,-24.975265807996056
35.06307518312802,-16.878057269838525,-67.3514617090865,-43.94170954349157
35.83567291428091,2.1934733450605197,-59.16304284377878,-54.11427781707554
31.500546794646304,-23.419212344515007,-30.1049238965403,-21.70316717031838
35.73193351579838,-7.25390775392163,-53.53937730900934,-40.60134638770407
36.52948732427051,-15.942614734531078,-40.58508744092043,-0.3996069855760709
38.969903914391665,-10.049350057719419,-56.48237952404179,-33.12105123868093
48.81154163185978,-0.10759012266425468,-58.71516833974109,-30.161988046183918
47.2849845441046,-11.137574304012693,-68.40925022258227,-39.840317549924386
62.86226335036581,-4.902031762240958,-74.6697609567111,-41.83737588623402
42.61742401504481,-18.44440492801235,-65.83140231875812,-32.02570092086146
25.821195420146264,13.414306029773359,-61.29338551552862,-38.053745022236335
37.62338013627716,-13.841013082703839,-53.13066083141755,-51.360200707993855
42.978236194300614,-20.243168757885737,-37.49250084344212,-12.951237398402544
34.19415920879184,-6.572796914854855,-5.578944792278881,-20.651089116362293
37.33045192176186,-9.644852919799515,-37.52427212747778,-19.055615973792314
42.02941413668228,-11.145180994338375,-51.557180071164844,-40.26089619455046
49.543624319298004,-29.58157711929833,-80.1437513934194,-46.39636130427052
49.45749372730162,-24.95492120285683,-72.06517194209228,-44.31492743620831
49.94237521466772,-3.356326509806082,-74.08169161865928,-33.11872384902601
48.121966750641185,-10.095170716598618,-66.67497417486652,-48.87402230877636
50.93103143798742,-17.050085958968392,-54.40083409674034,-48.770878621897246
39.3450869208231,-20.168537825510338,-65.82877975163728,-46.5929025157689
38.866165261000475,-9.243367829084264,-70.35671593586285,-37.51692039691169
48.16110816507417,-8.036312531644246,-63.44414782036078,-44.21736616555043
47.03260832266638,-2.589807818565764,-61.01829362250001,-54.87231826420994
44.003650120859476,-13.258698966181845,-65.27658225575591,-55.177916178541516
45.53435400349728,-7.645416776578883,-63.967614934648495,-53.36014686854693
56.56606139120619,-18.367850896252833,-82.46857497813721,-37.64068519715186
38.85837252764322,-10.964631897199196,-73.29031587959152,-42.08106523641522
31.897467001396954,-5.127760505644559,-63.87592790173253,-51.98319560845793
54.72081411776009,-0.25818571201938234,-69.89433371848061,-49.9280067136835
48.19909048059816,-7.7777303845747205,-57.554563448955086,-55.21091498565565
47.63794760086504,-18.45404448282415,-46.6149488005318,-24.914762905266883
39.10378382900651,-21.76253347947622,-49.51036206189412,-14.796014511056892
43.941093309241566,-16.60530290142158,-31.38785672949135,35.619686146054285
28.59590018364864,-15.010198367609263,-22.75048783786358,25.25802408276512
48.79547592481563,-9.880059015900411,-41.486007428432174,35.21153614794283
48.02497721348608,-8.70878347156932,-38.58146240259855,-11.716964801868533
54.11955190469943,2.2731587114275764,-69.8798287527907,-41.80722121353764
69.54204861066522,-15.93051289126048,-64.41097429108652,-46.87992325407074
61.36583046222637,-1.3499825956684297,-63.13891002007588,-55.083354441922474
41.71394137477662,-6.755117372060078,-67.82753695201313,-52.56460905548167
41.14999831765287,-3.192801755807798,-71.37529718990835,-34.808727760404764
63.182736729489406,-10.211950740727582,-62.216587399281885,-42.37968083860176
51.055667187239514,-14.603805724907557,-64.07338841496272,-52.14953105121097
46.97592772065625,-12.713902276835698,-60.06483861306839,-49.98746891377218
52.96284601213448,-14.927451687120858,-58.23226253432609,-48.965223618416346
42.531194999968726,3.731766148606757,-61.65350713909805,-45.29401004157038
60.993424356822395,4.127614331128065,-56.707705597319546,-43.77687068991995
50.79617641133154,-8.583709609086997,-36.03584019263189,-16.63425093455888
36.69643290360227,4.568139088293095,-45.969538215448964,-24.368109559973632
60.165796331251684,-8.647507317780555,-55.82043374972852,-22.551687230928373
49.31076921601788,-1.111101019772033,-55.09729820780385,-21.591194306961416
48.52955330389152,-8.377452705780689,-77.79592385806508,-46.06489880734327
48.837909014102046,-23.079742207277388,-62.27945714865947,-55.01895537734159
47.80944458777605,-10.201047110965677,-53.3670302298055,-28.686438855450564
53.068041954166766,-12.906716133008103,-36.203315052634416,-19.393285104454286
60.80335109834466,-6.874011222401115,-47.29837543375132,-19.537752707212576
36.5813880859021,-10.419565958238152,-31.792554845032843,-28.679913529480224
62.60893085075409,-7.119552674522907,-54.10180661256393,-24.15496503342544
36.005204245934344,-8.093644298171178,-39.90243635135914,0.9207974696150951
55.63531617518214,2.524003799457108,-55.40066822654184,-46.7485873817059
52.60322002965714,-8.305394209732393,-66.10931332640116,-39.15303890823091
42.78631958874437,-12.825149930852843,-65.18544419845539,-30.552451373183914
50.69535054611936,-13.65637481035199,-83.39640891654786,-23.786549126199485
40.225490419515765,-14.725427385264805,-51.86540242660102,-51.34164876419518
38.60376065605534,-9.567779343624823,-72.23866509860923,-28.78625061687118
30.31765616034395,8.718738536226546,-35.73165175498163,-37.34091790230621
40.975186795089954,-14.767926413688684,-47.27920195170687,-37.08624197881323
50.35063389331815,-14.665141593230569,-63.45821995413994,-29.307881494012317
45.809215715465044,-15.1967641428424,-73.69325266383858,-46.65958110856305
43.062137539654394,1.7030192641741666,-64.10990912889083,-51.26103814712247
49.919151923563774,-8.065477498935655,-61.39375937079183,-46.94972475714158
35.965893367623075,-4.34913572578656,-58.12065729403247,-18.70485170053585
44.881287500291954,0.7590336307668455,-38.763814080753086,-25.1172841169968
39.68726350322472,1.8089289455847,-33.17542935651374,-23.728600343468568
49.777025318208494,-16.08220390416435,-59.91252776101091,-47.80909644511223
51.79133154257483,-10.002747464891385,-53.49461857006673,-45.58465498538847
48.196517003321205,-12.629552754684905,-69.96950795054707,-48.03468124108092
42.50583709312108,-10.715234141580408,-55.975963822379946,-46.06422522264217
53.36767018410493,-1.6354491406213891,-62.93251214344101,-37.11757459673253
53.01833172895669,-3.9309877804416864,-64.98529991378757,-46.10445604549025
48.39888234151969,3.791952458906203,-27.212462464380323,-22.09359255035925
48.90778669223859,-10.258588719210328,-49.10046464346441,-14.940042564628323
38.14892910678323,5.64118638717895,-36.639680046871064,-15.819003753630925
43.9210698251869,7.497350592674882,-47.54134857754998,-31.38039360080051
43.952789148777555,-15.556658587578385,-58.48602691043761,-37.12577527399889
44.27892103386161,-2.986449886195325,-78.03772853649706,-43.99553691710588
45.967427145331065,-5.618872584002535,-55.82001261118381,-36.15882179516496
50.94017818896274,16.288796202860816,-67.13356136002793,-49.863389781932135
53.41663375357248,1.6797508554398461,-45.20023389571025,-7.9936462344182
49.58435867954229,-5.1580674338309995,-51.04016521252627,-24.36556748778918
51.4447882837734,-0.16014782192530705,-57.85604412648233,-41.65879814528267
47.91957324052746,-1.7654340813304767,-69.41416496247565,-44.68450938251338
54.77855763943764,9.957763589599478,-66.13394492041598,-56.60659417439035
28.873613099794543,6.4199881956332,-68.67988929142328,-45.72945732324597
54.33184628416893,-0.8163329490760822,-40.76460481549014,-17.523086011645784
42.34614968870806,20.25191953046925,-41.35108081307144,-2.882264256420549
39.77908278624251,-5.110530946533798,-26.68890707407393,29.843855946999334
54.777352517974435,14.94934230834302,-26.601774656006867,23.391229326811978
45.55203664693074,9.042814021112216,-13.253990607713172,27.860574170585373
45.484617517911126,3.3185986392928863,-20.45383468821402,29.31511363477615
47.88021806842654,9.729437607247577,-29.043184794944036,45.6799714551802
35.24184911406996,-1.4329724325239257,-32.10496296463673,36.84039249191281
54.35712007690474,5.2818851826490585,-26.30172302354672,37.029239097387006
53.70617272273428,9.27732820678851,-35.737543980823396,59.33782543531747
38.90876097634784,10.038359132365924,-33.31636733491305,29.974715443149176
41.77457165001954,-7.10584149845412,-37.59487839658342,31.070545358123887
52.609183831945195,0.8363595388974129,-27.397817377892977,-11.652132685271166
38.531501817080304,-13.658223269990657,-47.76327254904835,-9.925438189974843
48.34852663769353,-1.944655704681809,-39.28126885698199,-28.567993306686702
55.27301490118586,6.897486826176924,-47.28321041402955,-49.887102175217414
49.378670944605425,-6.042196435664735,-62.197498430972736,-41.2760123640731
54.51619334683422,-3.2663367810599406,-58.37112044873477,-15.726120417479606
42.959043675204875,5.884296222720326,-51.99932747081113,-38.27073326353289
64.25029592890871,-11.58947476006163,-35.70294838282992,-26.46742030602832
40.02417043262719,-0.6483392005912978,-38.0407775023511,3.78458946167787
40.47835306339828,7.523832097001726,-38.43871638061444,33.82483517825211
54.28060263455934,0.30936008428297845,-19.204385704099398,45.15513038538818
42.83153273848192,11.83711111485433,-25.119665864641856,41.96282007650427
53.471288060090544,-12.115451720292736,-28.187886713013235,30.666711573482473
30.84660906325967,-8.840287831889299,-17.79606574597822,51.943835696631645
56.13782022556179,-13.706357314247613,-47.998328495787526,-8.395641033165903
46.752439059048406,-1.3954490339487897,-19.036566877980242,25.164886099765074
50.38657104163363,1.269117887399093,-31.287541571103635,6.422825955996467
39.74453155963739,-14.728582620791633,-26.63133792022467,33.182350404699
64.3951679004863,-10.687659326568458,-8.295068073366942,11.54109356426596
37.54299083457321,-9.750782379897606,-32.128142883633494,22.45787080137054
50.36291036834222,-3.052960096651849,0.10281737498274561,8.702253084423337
36.98909133037482,0.3099210311137725,-24.351804847281908,19.241931342146042
43.19979320658416,-9.737704296734783,-15.47759971129349,14.343038545460438
37.43130509951075,-10.810051835516648,-46.52026169402653,54.70892367072068
33.41155142426205,-20.085999993825673,-35.76049085155192,44.08208603905602
49.34993999724712,-18.443249779157345,-38.59672705665958,39.566502525734165
30.02345575419203,-9.630634199227257,-33.29600326727085,47.10147051562749
54.35769860700173,-7.171473845641541,-18.913026963152642,15.412219810019629
49.68640831447409,-12.059809706746828,-35.540769216988885,37.12814408560672
32.78222767156168,-19.740672793784544,-30.116795464368796,31.257000746719616
41.757434097372546,-4.788363068677705,-15.243365027111421,33.88157391175507
28.51177531317626,5.115942415104462,-2.3055566520874993,23.802246316364432
40.89401671937793,-16.082994554256988,-27.252703366904427,27.471316062264073
50.8411838004844,-14.931630741121664,-33.821009780694936,20.52486518855591
48.32896252213037,-26.43489391442193,-37.964539088381905,41.97187981366465
36.38268452324213,-1.9304652284929111,-13.21803811902299,6.358244344907445
39.81972123722624,4.815550471796648,-21.277377350310175,21.765366482607046
44.22500686859714,-20.42499967317813,-33.10642624861363,42.848324310872265
45.97853825957777,-9.394441590163888,-12.666402937942033,21.3261828792885
39.8458507826799,-12.859398138198776,-20.986676500329306,19.455215057222166
42.902017563681284,-11.069846888807913,-24.488138530154217,33.95738878519643
54.94293456274612,4.932073184860014,-13.77920672642872,18.266469626058367
49.55353025148871,-19.975181625186583,-35.355365817372586,46.95186196587485
35.20392390694481,-6.131883217775683,-39.031797563887665,44.7630737698796
36.3176649819724,-18.838739089597194,-35.08130384132506,32.30896227428736
49.47308791268191,-18.532982322437068,-41.480302271523904,38.60019408426284
52.397365181788196,-13.575808397294967,-23.747345915807497,27.740853091484524
49.0387033864441,-21.355882360093194,-44.375585000459566,38.33558591177298
53.28170293936001,-1.2903517488614251,-32.24829155805394,17.271329170494052
46.207794180255064,-14.462913551081632,-37.07781916545538,44.34736066759689
50.717325112434935,-18.24962377958033,-26.27356171903249,32.65800995886979
62.812435348225264,-19.572017255266694,-9.013812961451627,11.418838979676528
48.58285481763886,-2.3456783568888775,-31.92659373085253,36.26323334646265
36.78002565164283,-4.7921482039675025,-24.698810149263522,37.694902399573984
36.94171348026228,2.7064181697222303,-15.735959037616066,20.88033713070864
42.28173489537141,-8.86727029058062,-45.64359220741719,52.57830845567155
44.618740026850325,-9.391297572072501,-25.054572456600933,24.076331450414017
36.961084185147556,-1.8946964736610796,-30.653996900331375,39.056775509407565
41.43396086171753,-1.2807657436493776,-40.25626854671134,41.27942010076251
38.044340586861836,-7.086009007595006,-45.59965209247658,37.20934147371297
47.17495864078578,-20.48399659396514,-31.77915244876105,33.403324080071776
45.364865906569264,-9.910720687208629,-33.26127887900406,34.17989334465371
45.166589723961145,-25.053917721862295,-19.23787151162408,36.0055050670001
46.70224672488779,-11.19012779474406,-29.405949610051458,38.87976628583388
39.49487918951384,-12.672561653007664,-34.96489219972123,42.42815156659582
47.49362593175665,-14.224312766356908,-27.508341548509815,27.11766336413411
54.53404404015791,-14.155627075328665,-20.498558228500134,8.49196713012849
