PC1,PC2,RMSD
0.12512256503374616,0.10927348905004759,2.3336760509539762
0.12501410473977398,0.09723829337104598,2.170698341505944
0.07684288301867423,0.11814683484625739,2.0273939768009286
0.09820501108861378,0.05048097120788554,1.772436679885965
0.07724636305513952,0.06505210157146936,1.7534871733919721
0.06986409649246465,0.006617625640801039,1.3757607009733643
0.0739159040192599,0.06677976382883118,1.750493577352302
0.014955010818845666,0.051934923885971256,1.5890469383489978
0.03531790273226305,0.03203324241398607,1.4941579255396673
0.04063858925176441,0.06543210087210563,1.667733005238566
0.11062450053915307,0.06888316041870549,1.761796845004411
0.0422431383652013,0.13714636533380303,1.870064850218111
0.07093153647449989,0.04863541057162058,1.60894737087575
0.0886197201587011,-0.0053241697091463164,1.5628549808802865
0.04449291590379061,0.04627069453021347,1.5118081356889561
0.10546484153978934,0.14623835595967544,2.1871424678977887
0.12413183539419524,0.021216242593479043,1.8691240009557344
0.061978990078305325,0.011054822709960046,1.4516249013953693
0.04994483954749218,0.05270962092466882,1.6449963083045847
0.07129257139827293,0.010378628792392083,1.556876733571916
0.0337878282331015,-0.030386231433600235,1.3707748602492889
0.07434821316897428,0.012031016306687662,1.536261118678643
0.06961456588070475,0.04507749881666023,1.5946772602088792
0.09148005374854706,0.08173627750668523,1.8829719975890158
0.12709377866628385,0.11200486965851482,2.1901438057628124
0.1488938908159698,0.03709691500544073,2.1380370225483287
0.0647308099828208,-0.005384773795658585,1.5379296353931013
0.03059991140170299,0.060407576449606606,1.6645057686915437
0.07524207285077175,0.055815709057791506,1.6728832400397393
0.11830162722099448,0.09039912156289644,2.1398427837812126
0.0847276162792456,0.10366676187607887,2.0427094456244985
0.09234034059863919,0.07523901811242262,1.8582617740852687
0.14454083817328578,0.1167227106590554,2.2616078246241478
0.13291975915497103,0.05072325269227241,2.0596274577271556
0.09362307076024072,0.09040400420389999,1.8815631738615615
0.09182737744914796,0.050942051790264606,1.7265487322927604
0.11351374405928522,0.09666831385827375,2.074337412472444
0.10139703350563163,0.022263623689069062,1.7966932729207974
0.1974405683395229,0.05875088488643131,2.470877107808431
0.2214531183906922,0.09331763526726844,2.749446411066356
0.09616087697924278,0.08270279428677871,1.9169269688075743
0.10574994092880227,0.008472711356048532,1.755457455199107
0.06161667385053608,0.0629173092549877,1.8677014601068622
0.08403824961409907,0.10582252589067558,2.0472652414356536
0.10496816665630883,0.14202089857527117,2.28326494093216
0.10027558676488105,0.07133047900494102,1.9704953146181805
0.11570475596842257,0.08709290607919039,2.1700211124794806
0.08862535690102903,0.08459376840015705,2.0142088732576555
0.041442207173026775,0.06218537221345447,1.6383483891224127
0.057270544779214234,0.07965869272405794,1.6530733432781477
0.0680546299124352,0.09245417824745158,1.8165645816851146
0.0703204560978111,0.06047716296637601,1.6175882284573142
0.09631531298446948,0.04060658304785414,1.7244818959369956
0.08604427285490733,0.05888212703256457,1.6229485001601347
0.03689069689158424,0.1136527713491845,1.8082188532165135
0.08306340090049324,0.03306264846167633,1.5943515588759756
0.04574750049831445,0.0207337835301372,1.2282332721885814
0.053776837251097005,0.08328064359990739,1.696752556364589
0.022264714886117067,0.10128689198604117,1.7033490860818727
0.07321969871163199,0.030032595021009443,1.4851825559266245
0.06832117570729467,0.04725447167913914,1.5772776038541567
0.08548206895082024,0.05206855040201472,1.6480544493108733
0.06916881950115558,0.021455373875015147,1.4632643009030455
0.03874064196457853,0.06060193909295487,1.4879350115451095
0.14925752323013028,0.09867461400157478,2.202895977603744
0.08534849493154201,0.05781241498285286,1.6598014805227546
0.0731568972529754,0.038062358331569617,1.5336903090972263
0.09817961609329974,0.09951990875997577,1.9136413988261285
0.147763441796239,0.06022682737781435,2.0558285874846884
0.12913572949240149,0.07407713918528737,1.9356856997995981
0.14144318905994613,0.08239366950341252,2.0865558541673916
0.022910020811738274,0.08671092741678721,1.5491366662183024
0.09634086387646806,0.021805271605154868,1.571325457271008
0.1479643714145021,0.10167427636150322,2.1922535512136876
0.08095886467110944,0.06443613761254832,1.6710567430628682
0.14177331536430673,0.05260625908607006,1.9964411821137793
0.11367840397008391,0.07306826642499228,1.9203790697415082
0.254353872504604,0.10655943719018615,3.05073698512538
0.18836143556867332,0.10500979436397487,2.5781485278813228
0.26248049424006364,0.1750937718880028,3.420730022116792
0.13237598020841718,0.017163749303652633,1.9587738304439606
0.12490681468983128,0.11023718637838945,2.20238198882507
0.12892268663775394,0.04691273393238953,1.9574877771843762
0.11495699392368025,0.021852064036459295,1.8351206299271923
0.061856909086881455,0.025742244867762432,1.564059155730282
0.1594107723167343,0.0940579309177442,2.2957434509654693
0.07636844343823607,0.012600009406224895,1.5361555701020837
0.100542591704421,0.058583864138173465,1.7991246980084592
0.14232325573082413,0.042700507636815176,2.062180611855727
0.1648368023511738,0.03559800485288628,2.2690264068952866
0.13498904466937933,0.10239965958800605,2.2325271493168763
0.1322932458532672,0.02793131895356668,2.0239484390484437
0.07883069172115577,0.07520963624479825,1.8314146437274879
0.16287832788572656,-0.016574630045335794,2.173470091520162
0.17809676937940822,0.05309856725243139,2.3005753868107224
0.13457524278422603,-0.0004640570392463165,1.9671470132088904
0.15546416689129341,0.06829418267940375,2.209514982411043
0.13964923766799217,0.007326739093589551,2.0219286021218092
0.13215539148921376,0.09531014615042681,2.207719027113176
0.12831900298322865,0.03294177097612426,2.087035118538729
0.16728447571168012,0.07265926218222173,2.3390614404205303
0.2959309697011554,0.238189765397384,4.021298919478293
0.30525460778679314,0.19748919397705625,3.9224747765470354
0.2744778566204863,0.24427954624620232,3.885265491450489
0.22414983466110594,0.14488270809589496,3.0124490593636963
0.2840474956354301,0.15317204782808477,3.5238623673548664
0.3200507188788794,0.20514451485483853,4.1138487634091625
0.3017855156619224,0.21561132282382214,3.986874741503131
0.32884458567662045,0.20874028768003633,4.180354587578098
0.3382192326363478,0.2918429775329688,4.630439880980152
0.36530342193046306,0.28928138322268865,4.8043119056221535
0.3654405843419019,0.23210004961669334,4.583674962039622
0.23055374431795086,0.09824467649015894,2.7861695364178836
0.22021983425095853,0.201513949658587,3.2252841757422464
0.25691041797452724,0.18805071514596125,3.460602717279393
0.27340139627708465,0.17755663515668868,3.5429005635951327
0.3117597976298143,0.2453899824032784,4.150291074152371
0.3060632606898709,0.1756419489597432,3.78524526201002
0.39146400743887244,0.22503151820085168,4.721894259533268
0.34916946960559503,0.2458855777463747,4.552900786769223
0.4128166182710928,0.24574101148904573,5.122532206317721
0.35478375441529036,0.22906242307008481,4.418507051605275
0.3356947861035269,0.3113375993809642,4.731187662758
0.34217158656334634,0.2296706124933384,4.314351480709302
0.4345091221414823,0.2759484681360859,5.232127050253182
0.39828646491535663,0.2760676294800912,4.953277822619612
0.3610508385519285,0.24838288719420207,4.550295310355212
0.4117616027085358,0.25638391008217465,5.028020946646101
0.44590957081597793,0.2392989713499106,5.300504209329508
0.420810486131905,0.2217594817273345,4.967956165493702
0.4471106372018569,0.3011353531001402,5.541481241692718
0.3055398288114954,0.21762363994417075,4.015216164964578
0.4472560499368679,0.3474050094033897,5.751100100376095
0.33787162455805786,0.22392944830952632,4.171462581177867
0.2885092721700182,0.2657008486038838,4.07963674349069
0.35882982288242454,0.22989011094314052,4.428273101830799
0.3938345963245466,0.2218862244181138,4.684217011568402
0.2969295305446763,0.16958225372173788,3.7106569621696512
0.3964084456333986,0.2398336306214262,4.8328209340847
0.3456952245896095,0.2717197250428226,4.559166729739488
0.4341253358818704,0.28991315891435354,5.359073840110799
0.3936439895255963,0.29065604048720517,5.047857573656868
0.39677408160574834,0.23245422571666163,4.893461387332824
0.3898296405243566,0.24675476302505803,4.749386549348483
0.4271338789731396,0.28575764357520383,5.288719633222972
0.39331350384625685,0.28462528782741353,4.99291826420612
0.3997934136358925,0.20966654350499758,4.7625764153902805
0.3296531304070569,0.26515352292294836,4.42096721174118
0.36066307842718,0.23056808550133706,4.4732846917760485
0.3874000244171416,0.2041186041272567,4.614805102647743
0.32928237214659045,0.23101533747817707,4.246818115966365
0.4159431750757621,0.2773890759334149,5.118611800858758
0.39148728799052496,0.21963899289653818,4.704003708334159
0.3953279311040772,0.2642261948585306,4.8837952415660215
0.3954922014468983,0.17344025278945974,4.551975716507131
0.3471298829104654,0.25238653892960583,4.4528841490182725
0.3650298730838643,0.24480018489785724,4.639924423334753
0.3686366278247784,0.27459926436517657,4.706412680289968
0.3190840510511388,0.25203313024703455,4.183544937760135
0.3214353168904168,0.23088108666710636,4.132879559456285
0.3626546533602042,0.25390837817903483,4.587696709704406
0.37967252632537835,0.23372245100199185,4.6684209502431
0.376289382552442,0.2319884787576839,4.599904322797386
0.37868449191726566,0.3171366117573225,4.975679121304926
0.33852813048190344,0.31468745876425375,4.738955537536875
0.3704423755969083,0.24268992196429007,4.556988716745455
0.42498835071035684,0.16981078970501953,4.763773179474052
0.41730570280664925,0.13668328403487806,4.6622513751390295
0.37472800008937696,0.11090743130335433,4.144395571382768
0.41469073033512915,0.18900309278464983,4.756795748101889
0.40844638511930365,0.19020574646007016,4.681333554140734
0.331906609210331,0.1423763977304992,3.8737358242373525
0.2933309956694522,0.14569731698850502,3.5872129013281735
0.36462688363601997,0.21032071801236155,4.435901021205692
0.31766778450575217,0.23673204640931989,4.204970186881631
0.3538456015191492,0.15477160976030788,4.099941759924107
0.368741649897186,0.17637760088248491,4.3225922254014515
0.34129053906429047,0.13406814102520326,3.9588148402390884
0.3930275586165607,0.16087566605735446,4.470099993020397
0.13385856896519685,0.12408548267519684,2.2872649871112687
0.2625823217457627,0.1785652654606494,3.6319501135829397
0.390440480907542,0.16853838528969467,4.498795201754283
0.3816103139885344,0.15034785589666924,4.310099829680567
0.37719214649943117,0.22875723211189875,4.584420931025466
0.34851080776667775,0.21505294001445516,4.284379068959161
0.37542881308059683,0.21860194096523927,4.556429282392003
0.2700019138033627,0.20845573155177424,3.711158393208976
0.32343214806128734,0.23432165147489506,4.173238390345015
0.3432531108633342,0.15273549256678995,3.9898551702758156
0.35947391734581857,0.14549813118969226,4.2120376115510165
0.350927576257803,0.19533649758852525,4.2988728121043644
0.33527031826999093,0.2242682366764748,4.244405607110016
0.4044413921170562,0.2266138667578835,4.851146008244025
0.35634803912707774,0.25947013917881817,4.552146708787941
0.3498691144980228,0.22705358919545215,4.332252699739445
0.40583766159737433,0.27149001567292413,5.024421946347569
0.3889610658269703,0.23266746594031154,4.684111116587891
0.3345902242473527,0.14601099863274497,3.938754097407712
0.4115463604828939,0.21321517807088716,4.848522173021814
0.4122690377027728,0.25588323136095276,4.940024380812734
0.38507136306457135,0.18313206556100012,4.460028297235092
0.23710948029823048,0.08867237864599854,3.012849351073768
0.3081609764530232,0.14977944263595203,3.725017090543677
0.16971718981356765,0.13441104683863986,2.699081044731855
0.2618262655579872,0.11743572703341927,3.1472788320704397
0.21214936565503154,0.1392215155460476,2.7662921497058943
0.3459196039991601,0.15954452582144998,3.9284788856447475
0.24407485823747566,0.17115682544540237,3.3735279217974274
0.30464315378625234,0.17059680883360467,3.7830742457269695
0.22507242391883114,0.09595015543621531,2.8685138298806874
0.3143074276701793,0.051466784191008585,3.503547902661025
0.35620446426402597,0.1630679229660155,4.121294633456385
0.272897902101675,0.1203038417048162,3.1960910444861117
0.3001061906817149,0.0854589078435194,3.3452288443493727
0.25502541401719886,0.06804845701352427,2.9539335666030273
0.2192025325567344,0.06308469006242098,2.6314841609528217
0.1923488201777511,0.1212372467816951,2.627447934856901
0.07378791853358764,0.07036294067918153,1.8828115092948117
0.15224191762204947,0.13351306570643123,2.553030450752124
0.16850346353761167,0.085560595801911,2.3537952499660926
0.10038364259572607,0.07233389105843299,1.8071129145449527
0.07629932094582911,0.09743695900283393,1.944792583506497
0.21192576267702493,0.1338012760743925,2.842819808698353
0.1998299840894503,0.08120534158233657,2.542481934103595
0.20079864281850832,0.13109781106839663,2.703173228267344
0.13731020090551285,0.1183774133419495,2.2986364966814077
0.2131172060657004,0.06922908847257007,2.6247318567920797
0.21172991759016352,0.09992272759095358,2.7344684255953475
0.21770571947762912,0.13474447855373708,2.8375638959066984
0.14060735198937166,0.12872882214857312,2.411031331491504
0.09685173813807016,0.1290406441496836,2.1435735310300412
0.10400309761580254,0.10399517808944544,2.186682469109025
0.11256802804737179,0.1564002308343322,2.3146833276521517
0.18306497010598646,0.11665018266410149,2.5638237578555403
0.17682942264360368,0.16951606064600896,2.7868803078891835
0.3147786983726169,0.10592892505818503,3.573013928058748
0.37175092464912035,0.17563693665847566,4.200038077838059
0.3623678978843434,0.306057907238915,4.932261945272356
0.4429946448287175,0.21905187842651244,5.0427964028862595
0.4013684563925965,0.29133269245093174,5.04475583976865
0.39694363884606254,0.1757301018684206,4.595098074496467
0.37578034441719815,0.2520658530388748,4.6346525094617
0.37554830823268665,0.20611433048607736,4.414368362474764
0.37726722524993556,0.2606119380499884,4.734264405130986
0.45514137173512786,0.2531253965244366,5.317497690917592
0.4921449997585018,0.31673321566812984,5.931313957654936
0.3790193514348795,0.28790527949636624,4.938363863653913
0.3777952513054489,0.26606728706776506,4.672805083187072
0.42431128900934023,0.21073311873295858,4.860278391564186
0.4641307406995523,0.24865867243577025,5.399118920548862
0.5102904097639316,0.18520288001466084,5.5615900977455
0.3635306816793891,0.26027629930655716,4.661024073796292
0.31380417591232385,0.18548715079488937,3.852949543027919
0.25284598298153715,0.17811510832709698,3.359409777346694
0.26485043960893667,0.22849668808828058,3.6546755922723877
0.20721206785337098,0.19196016988196835,3.1516848825171064
0.2861095941925537,0.20709925998210751,3.7684536484047593
0.40107836191592816,0.22202691977430494,4.728580469599313
0.3234634268919636,0.25117134398790775,4.222489455499901
0.28921134548109345,0.22241300388791427,3.868832427227449
0.23419023984564655,0.20377701038236798,3.390198575231594
0.21839636946118834,0.1452243170483022,3.0181985536366547
0.20212950360849233,0.20589335559265728,3.208777254530167
0.18201834581134504,0.2090198063476437,3.0940550710230172
0.2657966246252372,0.16556173045875155,3.4113394916890254
0.26229212190091217,0.17244776089090574,3.398171332481543
0.34546838222731896,0.19297537456603936,4.135258162303496
0.34970520722658033,0.2585527079001828,4.488402367771217
0.3662416099982038,0.19862744549688757,4.330153507567622
0.26895105395116575,0.1828037759734642,3.536960483163771
0.17580579196169896,0.18239065840557056,2.9241873710546513
0.19197293803041449,0.2458050658021384,3.3913864489762853
0.15185169225992035,0.20972444510879795,3.026319912217526
0.2633513150454688,0.16484032170832197,3.3413455996223216
0.3192042023724572,0.18376954655025501,3.846871211177483
0.30028304572218023,0.21476863748158914,3.8904667722291233
0.22690068003868136,0.19264063016129018,3.211440300001034
0.3991932663962639,0.2555634224378559,4.822904304517236
0.3708243342285549,0.2064312804676645,4.389429720075703
0.29072940384971013,0.21916573421413788,3.809950830967298
0.3760480016455174,0.19975310023490872,4.393581833893517
0.38275214310151884,0.21278057255802355,4.480991002905339
0.3492685462315538,0.25790414094191205,4.500662807685919
0.3581761989676356,0.24411907095314656,4.431865625192824
0.2992545363519808,0.2209171768873735,3.9123441299786244
0.3977528718842295,0.19074603672858387,4.604072761584298
0.36348333130759003,0.2566288687398694,4.55965678320247
0.32143109030824174,0.21881759051259916,4.041484829119163
0.2857488401005842,0.20287712125065321,3.710174612703386
0.2611372589656889,0.1858551696142436,3.4908738916322704
0.2649191359798147,0.1926185001107782,3.552406947139575
0.3192660209161074,0.1547691767834899,3.73122005468004
0.3731837623647955,0.21057686526762634,4.458300888804898
0.3592171734497331,0.15198553987523156,4.093482896050876
0.32248089249082523,0.19305993510966665,3.9587804785452017
0.3695056341204425,0.14945503012190078,4.182955427174532
0.40529046822742437,0.16250800765520076,4.562731360385748
0.34841119662988584,0.22536688853316622,4.344893448938413
0.34538131365489927,0.2162382544668576,4.237136285506563
0.32033865540924267,0.24109505862311822,4.195938683233147
0.36920688123184126,0.22738958765811346,4.5047888397144
0.3540340681507376,0.10789248183267082,3.920549573134076
0.35568434009919264,0.19690618024070325,4.241523108791204
0.2691633612058091,0.14270518208513455,3.3110751546954145
0.3069655196422994,0.2258313077898468,4.073277010808734
0.2936087868319416,0.19921302423153017,3.8109197926832565
0.3812883709368082,0.21440396458570668,4.543666969005801
0.3525207949825323,0.23580101672975784,4.37157932249674
0.3523207800144467,0.26934418592549186,4.526142747321022
